 WL        Abs       T%
 365.0  1.024824   9.444427
 366.0  1.027699   9.382111
 367.0  1.020981   9.528377
 368.0  0.981815  10.427619
 369.0  1.055006   8.810367
 370.0  1.116326   7.650216
 371.0  1.049853   8.915535
 372.0  1.098058   7.978879
 373.0  0.926966  11.831337
 374.0  1.139892   7.246154
 375.0  1.058409   8.741594
 376.0  1.036017   9.204134
 377.0  1.045722   9.000735
 378.0  0.997820  10.050320
 379.0  1.174956   6.684123
 380.0  1.015517   9.649013
 381.0  1.178788   6.625392
 382.0  1.211106   6.150273
 383.0  1.182830   6.564024
 384.0  1.152570   7.037690
 385.0  1.077708   8.361650
 386.0  1.042083   9.076463
 387.0  0.990052  10.231716
 388.0  1.173237   6.710622
 389.0  1.013981   9.683197
 390.0  1.198773   6.327425
 391.0  1.129302   7.425026
 392.0  1.137061   7.293547
 393.0  1.064263   8.624566
 394.0  1.059806   8.713530
 395.0  1.163667   6.860139
 396.0  0.994163  10.135303
 397.0  1.153620   7.020689
 398.0  1.072285   8.466710
 399.0  1.185406   6.525208
 400.0  1.028831   9.357702
 401.0  1.178198   6.634413
 402.0  1.061865   8.672308
 403.0  1.149739   7.083713
 404.0  1.084884   8.224615
 405.0  1.141307   7.222583
 406.0  1.111837   7.729710
 407.0  1.138763   7.265030
 408.0  1.113044   7.708253
 409.0  1.142602   7.201083
 410.0  1.126052   7.480795
 411.0  1.146090   7.143478
 412.0  1.133112   7.360171
 413.0  1.154422   7.007740
 414.0  1.144329   7.172500
 415.0  1.146914   7.129942
 416.0  1.170420   6.754299
 417.0  1.155802   6.985504
 418.0  1.160528   6.909899
 419.0  1.178928   6.623261
 420.0  1.183509   6.553767
 421.0  1.180359   6.601480
 422.0  1.199405   6.318223
 423.0  1.196086   6.366697
 424.0  1.204726   6.241290
 425.0  1.231616   5.866560
 426.0  1.237222   5.791331
 427.0  1.267278   5.404087
 428.0  1.307235   4.929065
 429.0  1.369373   4.271954
 430.0  1.467080   3.411299
 431.0  1.251805   5.600094
 432.0  1.249751   5.626633
 433.0  1.243694   5.705665
 434.0  1.244449   5.695754
 435.0  1.238349   5.776319
 436.0  1.239886   5.755914
 437.0  1.236219   5.804716
 438.0  1.233352   5.843157
 439.0  1.233379   5.842796
 440.0  1.228132   5.913812
 441.0  1.230662   5.879474
 442.0  1.224331   5.965802
 443.0  1.223968   5.970789
 444.0  1.221769   6.001107
 445.0  1.213910   6.110688
 446.0  1.208156   6.192181
 447.0  1.203348   6.261117
 448.0  1.186842   6.503658
 449.0  1.169294   6.771835
 450.0  1.146625   7.134687
 451.0  1.078636   8.343808
 452.0  1.081364   8.291557
 453.0  1.094109   8.051771
 454.0  1.094702   8.040772
 455.0  1.107631   7.804924
 456.0  1.119457   7.595274
 457.0  1.129913   7.414594
 458.0  1.132392   7.372388
 459.0  1.152006   7.046835
 460.0  1.164231   6.851240
 461.0  1.193243   6.408514
 462.0  1.221147   6.009708
 463.0  1.253294   5.580929
 464.0  1.318975   4.797606
 465.0  1.420431   3.798124
 466.0  1.221431   6.005774
 467.0  1.222751   5.987545
 468.0  1.217706   6.057504
 469.0  1.224132   5.968544
 470.0  1.218565   6.045546
 471.0  1.218218   6.050366
 472.0  1.221727   6.001685
 473.0  1.219261   6.035862
 474.0  1.221468   6.005260
 475.0  1.222090   5.996661
 476.0  1.217635   6.058496
 477.0  1.229381   5.896834
 478.0  1.222597   5.989671
 479.0  1.218132   6.051567
 480.0  1.211692   6.141968
 481.0  1.203003   6.266091
 482.0  1.199291   6.319877
 483.0  1.190038   6.455983
 484.0  1.185597   6.522327
 485.0  1.177389   6.646773
 486.0  1.169939   6.761779
 487.0  1.166233   6.819730
 488.0  1.154980   6.998739
 489.0  1.146664   7.134051
 490.0  1.141643   7.217000
 491.0  1.133537   7.352979
 492.0  1.123605   7.523068
 493.0  1.116458   7.647904
 494.0  1.106264   7.829542
 495.0  1.098285   7.974708
 496.0  1.087139   8.182033
 497.0  1.079000   8.336819
 498.0  1.068263   8.545485
 499.0  1.054883   8.812853
 500.0  1.043590   9.045029
 501.0  1.034602   9.234179
 502.0  1.023657   9.469838
 503.0  1.013037   9.704263
 504.0  1.001287   9.970410
 505.0  0.988866  10.259683
 506.0  0.976488  10.556307
 507.0  0.963029  10.888577
 508.0  0.950336  11.211520
 509.0  0.936826  11.565742
 510.0  0.923177  11.935013
 511.0  0.909093  12.328411
 512.0  0.894818  12.740374
 513.0  0.880998  13.152319
 514.0  0.867626  13.563557
 515.0  0.853577  14.009526
 516.0  0.840271  14.445381
 517.0  0.827072  14.891132
 518.0  0.813452  15.365546
 519.0  0.801538  15.792917
 520.0  0.788868  16.260412
 521.0  0.776193  16.742001
 522.0  0.764893  17.183329
 523.0  0.753788  17.628365
 524.0  0.742435  18.095274
 525.0  0.732387  18.518789
 526.0  0.723217  18.914003
 527.0  0.715243  19.264484
 528.0  0.708951  19.545605
 529.0  0.704294  19.756298
 530.0  0.675472  21.111944
 531.0  0.666239  21.565571
 532.0  0.657582  21.999779
 533.0  0.648467  22.466352
 534.0  0.639855  22.916349
 535.0  0.632111  23.328627
 536.0  0.623379  23.802427
 537.0  0.615348  24.246666
 538.0  0.607492  24.689278
 539.0  0.599261  25.161619
 540.0  0.592069  25.581806
 541.0  0.584558  26.028093
 542.0  0.576888  26.491806
 543.0  0.569798  26.927870
 544.0  0.563211  27.339396
 545.0  0.556085  27.791708
 546.0  0.549488  28.217079
 547.0  0.542597  28.668358
 548.0  0.536159  29.096491
 549.0  0.530237  29.495962
 550.0  0.524065  29.918175
 551.0  0.517925  30.344126
 552.0  0.511747  30.778910
 553.0  0.505965  31.191393
 554.0  0.500248  31.604744
 555.0  0.494829  32.001553
 556.0  0.489501  32.396603
 557.0  0.484294  32.787350
 558.0  0.478946  33.193546
 559.0  0.473800  33.589241
 560.0  0.468675  33.987934
 561.0  0.463732  34.377010
 562.0  0.459000  34.753616
 563.0  0.454256  35.135330
 564.0  0.449887  35.490559
 565.0  0.444897  35.900711
 566.0  0.440347  36.278812
 567.0  0.435758  36.664211
 568.0  0.431568  37.019600
 569.0  0.427057  37.406116
 570.0  0.422830  37.772003
 571.0  0.418600  38.141678
 572.0  0.414558  38.498356
 573.0  0.410610  38.849880
 574.0  0.406436  39.225121
 575.0  0.402597  39.573395
 576.0  0.398777  39.922962
 577.0  0.394998  40.271881
 578.0  0.391295  40.616737
 579.0  0.387450  40.977951
 580.0  0.383873  41.316875
 581.0  0.380909  41.599770
 582.0  0.377916  41.887470
 583.0  0.375030  42.166767
 584.0  0.373273  42.337650
 585.0  0.372107  42.451527
 586.0  0.108859  77.828888
 587.0  0.107787  78.021347
 588.0  0.109746  77.670082
 589.0  0.108248  77.938560
 590.0  0.111097  77.428932
 591.0  0.109640  77.689171
 592.0  0.114828  76.766502
 593.0  0.115559  76.637505
 594.0  0.115544  76.640099
 595.0  0.124242  75.120407
 596.0  0.129262  74.257126
 597.0  0.136253  73.071289
 598.0  0.143117  71.925468
 599.0  0.153096  70.291618
 600.0  0.167349  68.022179
 601.0  0.182731  65.655228
 602.0  0.195001  63.826183
 603.0  0.214748  60.989063
 604.0  0.230757  58.781754
 605.0  0.243114  57.132881
 606.0  0.254697  55.629257
 607.0  0.259784  54.981457
 608.0  0.263295  54.538765
 609.0  0.267662  53.993046
 610.0  0.273459  53.277142
 611.0  0.272479  53.397503
 612.0  0.271739  53.488525
 613.0  0.272007  53.455532
 614.0  0.270994  53.580383
 615.0  0.269794  53.728706
 616.0  0.268667  53.868313
 617.0  0.267502  54.012924
 618.0  0.262550  54.632423
 619.0  0.259647  54.998787
 620.0  0.257322  55.294006
 621.0  0.255320  55.549442
 622.0  0.253207  55.820442
 623.0  0.250506  56.168633
 624.0  0.249081  56.353283
 625.0  0.247586  56.547577
 626.0  0.245705  56.792992
 627.0  0.244706  56.923874
 628.0  0.237822  57.833313
 629.0  0.235682  58.118965
 630.0  0.233513  58.409973
 631.0  0.231573  58.671459
 632.0  0.228811  59.045811
 633.0  0.226589  59.348629
 634.0  0.224225  59.672630
 635.0  0.222037  59.974052
 636.0  0.220259  60.220039
 637.0  0.218136  60.515076
 638.0  0.216356  60.763683
 639.0  0.214287  61.053852
 640.0  0.212250  61.340946
 641.0  0.210444  61.596516
 642.0  0.208394  61.887928
 643.0  0.205943  62.238232
 644.0  0.204024  62.513805
 645.0  0.201788  62.836441
 646.0  0.199962  63.101185
 647.0  0.198317  63.340782
 648.0  0.196528  63.602135
 649.0  0.194427  63.910580
 650.0  0.192341  64.218384
 651.0  0.189949  64.572983
 652.0  0.187965  64.868614
 653.0  0.186061  65.153664
 654.0  0.184052  65.455765
 655.0  0.182325  65.716606
 656.0  0.180465  65.998611
 657.0  0.178868  66.241829
 658.0  0.177556  66.442139
 659.0  0.176170  66.654602
 660.0  0.174980  66.837540
 661.0  0.174268  66.947083
 662.0  0.169957  67.615044
 663.0  0.168476  67.845886
 664.0  0.167190  68.047150
 665.0  0.165331  68.339081
 666.0  0.163728  68.591728
 667.0  0.162009  68.863800
 668.0  0.160347  69.127808
 669.0  0.158932  69.353371
 670.0  0.157134  69.641212
 671.0  0.155912  69.837463
 672.0  0.154522  70.061241
 673.0  0.153112  70.289055
 674.0  0.151766  70.507217
 675.0  0.150718  70.677658
 676.0  0.149392  70.893738
 677.0  0.148520  71.036171
 678.0  0.147276  71.239952
 679.0  0.145823  71.478836
 680.0  0.144573  71.684753
 681.0  0.143196  71.912514
 682.0  0.142292  72.062332
 683.0  0.141231  72.238617
 684.0  0.140168  72.415543
 685.0  0.138968  72.616028
 686.0  0.138098  72.761620
 687.0  0.136660  73.002968
 688.0  0.135607  73.180099
 689.0  0.134928  73.294563
 690.0  0.134325  73.396378
 691.0  0.133265  73.575714
 692.0  0.132222  73.752640
 693.0  0.131275  73.913757
 694.0  0.130260  74.086723
 695.0  0.129600  74.199387
 696.0  0.128906  74.318016
 697.0  0.128268  74.427193
 698.0  0.127147  74.619644
 699.0  0.126171  74.787498
 700.0  0.125523  74.899132
 701.0  0.124742  75.033936
 702.0  0.123992  75.163719
 703.0  0.123204  75.300217
 704.0  0.122307  75.455872
 705.0  0.121502  75.595894
 706.0  0.121047  75.675140
 707.0  0.120354  75.795876
 708.0  0.119728  75.905289
 709.0  0.118844  76.060020
 710.0  0.118253  76.163437
 711.0  0.117440  76.306168
 712.0  0.116630  76.448647
 713.0  0.116033  76.553871
 714.0  0.115415  76.662796
 715.0  0.114762  76.778160
 716.0  0.113976  76.917381
 717.0  0.113489  77.003571
 718.0  0.113116  77.069733
 719.0  0.112399  77.197083
 720.0  0.111911  77.283882
 721.0  0.111435  77.368637
 722.0  0.110903  77.463562
 723.0  0.110393  77.554512
 724.0  0.109836  77.654015
 725.0  0.109414  77.729439
 726.0  0.108856  77.829376
 727.0  0.108117  77.961983
 728.0  0.107626  78.050163
 729.0  0.107019  78.159431
 730.0  0.106729  78.211502
 731.0  0.106491  78.254402
 732.0  0.106025  78.338501
 733.0  0.105641  78.407753
 734.0  0.104938  78.534729
 735.0  0.104937  78.535027
 736.0  0.104531  78.608398
 737.0  0.103899  78.722969
 738.0  0.103532  78.789421
 739.0  0.103067  78.873878
 740.0  0.103046  78.877686
 741.0  0.102272  79.018333
 742.0  0.101573  79.145683
 743.0  0.101507  79.157616
 744.0  0.101120  79.228279
 745.0  0.100610  79.321266
 746.0  0.100306  79.376953
 747.0  0.099956  79.440865
 748.0  0.099963  79.439537
 749.0  0.099489  79.526413
 750.0  0.099008  79.614456
 751.0  0.098693  79.672142
 752.0  0.098065  79.787437
 753.0  0.097890  79.819702
 754.0  0.097494  79.892563
 755.0  0.097246  79.938103
 756.0  0.096753  80.028885
 757.0  0.096531  80.069931
 758.0  0.096328  80.107346
 759.0  0.096099  80.149551
 760.0  0.095769  80.210518
 761.0  0.095321  80.293236
 762.0  0.094997  80.353226
 763.0  0.094645  80.418297
 764.0  0.094276  80.486687
 765.0  0.094049  80.528763
 766.0  0.093698  80.593864
 767.0  0.093458  80.638405
 768.0  0.093237  80.679413
 769.0  0.093142  80.697044
 770.0  0.092865  80.748627
 771.0  0.092517  80.813301
 772.0  0.092357  80.843185
 773.0  0.091946  80.919609
 774.0  0.091782  80.950218
 775.0  0.091314  81.037544
 776.0  0.091275  81.044685
 777.0  0.090939  81.107445
 778.0  0.090716  81.149178
 779.0  0.090467  81.195702
 780.0  0.090001  81.282845
 781.0  0.089732  81.333214
 782.0  0.089551  81.367111
 783.0  0.089343  81.406166
 784.0  0.089261  81.421448
 785.0  0.088921  81.485306
 786.0  0.088869  81.495056
 787.0  0.088572  81.550705
 788.0  0.088174  81.625443
 789.0  0.087820  81.692078
 790.0  0.087528  81.746948
 791.0  0.087234  81.802299
 792.0  0.087060  81.835091
 793.0  0.086829  81.878677
 794.0  0.086522  81.936523
 795.0  0.086388  81.961990
 796.0  0.086087  82.018631
 797.0  0.086033  82.028992
 798.0  0.085668  82.097923
 799.0  0.085532  82.123680
 800.0  0.085284  82.170448
 801.0  0.085118  82.201851
 802.0  0.084954  82.233063
 803.0  0.084837  82.255074
 804.0  0.084669  82.286957
 805.0  0.084472  82.324211
 806.0  0.084236  82.369102
 807.0  0.083831  82.445877
 808.0  0.083501  82.508629
 809.0  0.083453  82.517715
 810.0  0.083152  82.574966
 811.0  0.082810  82.639931
 812.0  0.082559  82.687675
 813.0  0.082436  82.711143
 814.0  0.082344  82.728630
 815.0  0.082096  82.775963
 816.0  0.081774  82.837288
 817.0  0.081538  82.882301
 818.0  0.081435  82.902031
 819.0  0.081485  82.892448
 820.0  0.081322  82.923607
 821.0  0.081000  82.985039
 822.0  0.080725  83.037582
 823.0  0.080400  83.099899
 824.0  0.080388  83.102043
 825.0  0.080279  83.123009
 826.0  0.080203  83.137474
 827.0  0.079781  83.218346
 828.0  0.079798  83.215164
 829.0  0.079484  83.275284
 830.0  0.079333  83.304161
 831.0  0.079266  83.317078
 832.0  0.079145  83.340340
 833.0  0.078940  83.379723
 834.0  0.078685  83.428688
 835.0  0.078717  83.422554
 836.0  0.077887  83.581963
 837.0  0.077674  83.622978
 838.0  0.077600  83.637207
 839.0  0.077237  83.707329
 840.0  0.077074  83.738602
 841.0  0.076897  83.772789
 842.0  0.076936  83.765320
 843.0  0.076817  83.788246
 844.0  0.076595  83.831100
 845.0  0.076116  83.923538
 846.0  0.075952  83.955269
 847.0  0.075974  83.951004
 848.0  0.075926  83.960220
 849.0  0.075847  83.975594
 850.0  0.076089  83.928772
 851.0  0.075373  84.067314
 852.0  0.074997  84.140083
 853.0  0.074794  84.179489
 854.0  0.074621  84.213005
 855.0  0.074602  84.216705
 856.0  0.074477  84.240906
 857.0  0.074206  84.293488
 858.0  0.074122  84.309868
 859.0  0.074080  84.317947
 860.0  0.073830  84.366425
 861.0  0.073589  84.413376
 862.0  0.073439  84.442436
 863.0  0.073494  84.431755
 864.0  0.073299  84.469795
 865.0  0.073176  84.493629
 866.0  0.073094  84.509682
 867.0  0.072894  84.548477
 868.0  0.072791  84.568504
 869.0  0.072482  84.628838
 870.0  0.072185  84.686676
 871.0  0.072054  84.712158
 872.0  0.071684  84.784431
 873.0  0.071504  84.819626
 874.0  0.071146  84.889526
 875.0  0.070978  84.922432
 876.0  0.070725  84.971886
 877.0  0.070522  85.011505
 878.0  0.070524  85.011269
 879.0  0.070590  84.998199
 880.0  0.070418  85.031876
 881.0  0.070330  85.049171
 882.0  0.070060  85.101952
 883.0  0.069847  85.143700
 884.0  0.069712  85.170212
 885.0  0.069581  85.196045
 886.0  0.069371  85.237076
 887.0  0.069187  85.273209
 888.0  0.068960  85.317833
 889.0  0.068820  85.345284
 890.0  0.068687  85.371475
 891.0  0.068259  85.455666
 892.0  0.067807  85.544640
 893.0  0.067513  85.602684
 894.0  0.067191  85.666008
 895.0  0.066669  85.769135
 896.0  0.066086  85.884308
 897.0  0.064876  86.123924
 898.0  0.063376  86.421997
 899.0  0.061017  86.892609
 900.0  0.057333  87.632790
