 WL        Abs       T%
 412.0  0.979856  10.474758
 413.0  0.989496  10.244802
 414.0  1.011527   9.738069
 415.0  1.020932   9.529460
 416.0  1.043779   9.041097
 417.0  1.046255   8.989694
 418.0  1.061401   8.681575
 419.0  1.083969   8.241977
 420.0  1.093694   8.059455
 421.0  1.095438   8.027170
 422.0  1.111679   7.732512
 423.0  1.124900   7.500671
 424.0  1.133446   7.354515
 425.0  1.159746   6.922352
 426.0  1.173201   6.711180
 427.0  1.197826   6.341235
 428.0  1.236432   5.801876
 429.0  1.290379   5.124135
 430.0  1.371229   4.253740
 431.0  1.204720   6.241364
 432.0  1.202696   6.270530
 433.0  1.200178   6.306989
 434.0  1.203889   6.253330
 435.0  1.201787   6.283667
 436.0  1.209221   6.177022
 437.0  1.202427   6.274408
 438.0  1.202496   6.273421
 439.0  1.206555   6.215054
 440.0  1.203151   6.263968
 441.0  1.205381   6.231875
 442.0  1.204768   6.240675
 443.0  1.200101   6.308113
 444.0  1.201041   6.294461
 445.0  1.197570   6.344973
 446.0  1.190389   6.450758
 447.0  1.182543   6.568367
 448.0  1.173148   6.712006
 449.0  1.157697   6.955100
 450.0  1.130434   7.405702
 451.0  1.012643   9.713081
 452.0  1.024545   9.450503
 453.0  1.039583   9.128875
 454.0  1.042877   9.059885
 455.0  1.051132   8.889302
 456.0  1.068758   8.535756
 457.0  1.076946   8.376331
 458.0  1.083398   8.252822
 459.0  1.101654   7.913087
 460.0  1.119145   7.600724
 461.0  1.144128   7.175820
 462.0  1.175070   6.682369
 463.0  1.206049   6.222301
 464.0  1.264962   5.432982
 465.0  1.352927   4.436834
 466.0  1.189134   6.469428
 467.0  1.197597   6.344587
 468.0  1.197431   6.347004
 469.0  1.201077   6.293948
 470.0  1.204736   6.241138
 471.0  1.200692   6.299529
 472.0  1.205158   6.235085
 473.0  1.204551   6.243805
 474.0  1.209569   6.172066
 475.0  1.210464   6.159359
 476.0  1.208690   6.184583
 477.0  1.226313   5.938647
 478.0  1.220198   6.022854
 479.0  1.223549   5.976561
 480.0  1.215082   6.094217
 481.0  1.213834   6.111757
 482.0  1.208593   6.185953
 483.0  1.202098   6.279161
 484.0  1.201549   6.287107
 485.0  1.195253   6.378911
 486.0  1.188523   6.478532
 487.0  1.187263   6.497366
 488.0  1.179579   6.613349
 489.0  1.175040   6.682816
 490.0  1.170644   6.750811
 491.0  1.164582   6.845704
 492.0  1.156154   6.979842
 493.0  1.151205   7.059849
 494.0  1.142703   7.199417
 495.0  1.137071   7.293388
 496.0  1.128270   7.442697
 497.0  1.121038   7.567659
 498.0  1.111922   7.728198
 499.0  1.106677   7.822094
 500.0  1.099415   7.953992
 501.0  1.092733   8.077314
 502.0  1.086334   8.197216
 503.0  1.077473   8.366178
 504.0  1.071540   8.481243
 505.0  1.062954   8.650599
 506.0  1.054155   8.827658
 507.0  1.046011   8.994739
 508.0  1.036519   9.193497
 509.0  1.027244   9.391948
 510.0  1.019038   9.571104
 511.0  1.009389   9.786121
 512.0  1.000791   9.981796
 513.0  0.991587  10.195615
 514.0  0.981902  10.425524
 515.0  0.973127  10.638330
 516.0  0.963843  10.868191
 517.0  0.953879  11.120427
 518.0  0.946172  11.319510
 519.0  0.936470  11.575233
 520.0  0.928364  11.793329
 521.0  0.919542  12.035331
 522.0  0.910862  12.278294
 523.0  0.903029  12.501760
 524.0  0.894738  12.742710
 525.0  0.886586  12.984155
 526.0  0.879948  13.184145
 527.0  0.873696  13.375319
 528.0  0.869340  13.510150
 529.0  0.865181  13.640142
 530.0  0.839307  14.477494
 531.0  0.830408  14.777184
 532.0  0.822930  15.033831
 533.0  0.815130  15.306293
 534.0  0.807335  15.583516
 535.0  0.799540  15.865713
 536.0  0.792006  16.143372
 537.0  0.783934  16.446226
 538.0  0.776642  16.724688
 539.0  0.768857  17.027182
 540.0  0.761983  17.298834
 541.0  0.753929  17.622622
 542.0  0.746739  17.916836
 543.0  0.739191  18.230940
 544.0  0.732404  18.518097
 545.0  0.725158  18.829645
 546.0  0.718048  19.140450
 547.0  0.710856  19.460049
 548.0  0.704474  19.748138
 549.0  0.697394  20.072708
 550.0  0.690615  20.388491
 551.0  0.684088  20.697231
 552.0  0.677239  21.026207
 553.0  0.670529  21.353619
 554.0  0.664364  21.658882
 555.0  0.658089  21.974087
 556.0  0.651756  22.296860
 557.0  0.645489  22.620985
 558.0  0.639418  22.939396
 559.0  0.633390  23.260036
 560.0  0.627824  23.560015
 561.0  0.621896  23.883823
 562.0  0.616359  24.190313
 563.0  0.610786  24.502678
 564.0  0.605589  24.797682
 565.0  0.600034  25.116871
 566.0  0.594511  25.438345
 567.0  0.589507  25.733139
 568.0  0.583911  26.066887
 569.0  0.578622  26.386286
 570.0  0.573403  26.705278
 571.0  0.568252  27.023909
 572.0  0.563218  27.338953
 573.0  0.558344  27.647509
 574.0  0.553291  27.971083
 575.0  0.548404  28.287563
 576.0  0.543718  28.594452
 577.0  0.538995  28.907137
 578.0  0.534259  29.224077
 579.0  0.529650  29.535896
 580.0  0.525341  29.830393
 581.0  0.521197  30.116398
 582.0  0.517341  30.385015
 583.0  0.514029  30.617588
 584.0  0.511491  30.797029
 585.0  0.509732  30.921995
 586.0  0.096699  80.038857
 587.0  0.094944  80.363037
 588.0  0.096572  80.062256
 589.0  0.096117  80.146141
 590.0  0.098146  79.772591
 591.0  0.100339  79.370766
 592.0  0.104121  78.682701
 593.0  0.108251  77.937958
 594.0  0.112777  77.129921
 595.0  0.115925  76.572914
 596.0  0.127599  74.541954
 597.0  0.134821  73.312691
 598.0  0.146622  71.347382
 599.0  0.166555  68.146698
 600.0  0.183762  65.499565
 601.0  0.207372  62.033768
 602.0  0.231755  58.646839
 603.0  0.259378  55.032795
 604.0  0.284494  51.940453
 605.0  0.304951  49.550575
 606.0  0.323238  47.507427
 607.0  0.344245  45.264172
 608.0  0.350753  44.590996
 609.0  0.358334  43.819386
 610.0  0.371760  42.485394
 611.0  0.372769  42.386826
 612.0  0.373584  42.307365
 613.0  0.374877  42.181564
 614.0  0.375970  42.075558
 615.0  0.374926  42.176861
 616.0  0.373690  42.297089
 617.0  0.372721  42.391525
 618.0  0.365373  43.114838
 619.0  0.363078  43.343315
 620.0  0.360405  43.610851
 621.0  0.357279  43.925903
 622.0  0.355382  44.118214
 623.0  0.352355  44.426762
 624.0  0.350119  44.656097
 625.0  0.347962  44.878475
 626.0  0.345563  45.127064
 627.0  0.344425  45.245487
 628.0  0.334929  46.245674
 629.0  0.332017  46.556767
 630.0  0.329460  46.831669
 631.0  0.326443  47.158207
 632.0  0.323168  47.515160
 633.0  0.320403  47.818672
 634.0  0.317715  48.115467
 635.0  0.314719  48.448540
 636.0  0.311914  48.762466
 637.0  0.308666  49.128586
 638.0  0.306070  49.423107
 639.0  0.302903  49.784821
 640.0  0.300161  50.100201
 641.0  0.297633  50.392651
 642.0  0.294760  50.727097
 643.0  0.291783  51.076046
 644.0  0.289029  51.400959
 645.0  0.285991  51.761745
 646.0  0.283335  52.079288
 647.0  0.280784  52.386089
 648.0  0.278190  52.699951
 649.0  0.275305  53.051212
 650.0  0.272444  53.401752
 651.0  0.269329  53.786163
 652.0  0.266501  54.137562
 653.0  0.263686  54.489594
 654.0  0.261085  54.816917
 655.0  0.258543  55.138699
 656.0  0.255643  55.508179
 657.0  0.253434  55.791199
 658.0  0.251234  56.074524
 659.0  0.249503  56.298569
 660.0  0.248030  56.489754
