 WL        Abs       T%
 275.0  0.581566  26.207994
 276.0  0.596152  25.342403
 277.0  0.616211  24.198534
 278.0  0.637179  23.057978
 279.0  0.648433  22.468117
 280.0  0.657235  22.017328
 281.0  0.666499  21.552641
 282.0  0.677814  20.998384
 283.0  0.685799  20.615816
 284.0  0.691210  20.360582
 285.0  0.700214  19.942814
 286.0  0.711449  19.433487
 287.0  0.719374  19.082100
 288.0  0.726827  18.757404
 289.0  0.733201  18.484144
 290.0  0.740809  18.163160
 291.0  0.751356  17.727337
 292.0  0.760364  17.363438
 293.0  0.771544  16.922150
 294.0  0.784609  16.420668
 295.0  0.798250  15.912939
 296.0  0.819109  15.166681
 297.0  0.851481  14.077293
 298.0  0.808672  15.535592
 299.0  0.815717  15.285627
 300.0  0.821760  15.074405
 301.0  0.826917  14.896456
 302.0  0.831498  14.740161
 303.0  0.837360  14.542542
 304.0  0.843463  14.339601
 305.0  0.849825  14.131071
 306.0  0.856405  13.918593
 307.0  0.862504  13.724480
 308.0  0.868556  13.534558
 309.0  0.873902  13.368977
 310.0  0.878194  13.237487
 311.0  0.905725  12.424377
 312.0  0.914282  12.181984
 313.0  0.920077  12.020504
 314.0  0.925562  11.869658
 315.0  0.933082  11.665907
 316.0  0.940650  11.464353
 317.0  0.945503  11.336961
 318.0  0.951668  11.177176
 319.0  0.958718  10.997201
 320.0  0.962921  10.891284
 321.0  0.966974  10.790112
 322.0  0.973106  10.638836
 323.0  0.977876  10.522618
 324.0  0.979574  10.481565
 325.0  0.984961  10.352362
 326.0  0.985733  10.333970
 327.0  0.988212  10.275149
 328.0  0.991663  10.193819
 329.0  0.993468  10.151538
 330.0  0.993976  10.139674
 331.0  0.995257  10.109820
 332.0  0.995726  10.098899
 333.0  0.995046  10.114728
 334.0  0.993640  10.147520
 335.0  0.992110  10.183326
 336.0  0.991596  10.195402
 337.0  0.987133  10.300712
 338.0  0.980753  10.453150
 339.0  0.913737  12.197268
 340.0  0.119708  75.908707
 341.0  0.066666  85.769745
 342.0  0.089111  81.449593
 343.0  0.088545  81.555855
 344.0  0.104324  78.645821
 345.0  0.094143  80.511322
 346.0  0.110131  77.601357
 347.0  0.166078  68.221642
 348.0  0.134062  73.440910
 349.0  0.125926  74.829781
 350.0  0.136047  73.105995
 351.0  0.162199  68.833679
 352.0  0.193471  64.051445
 353.0  0.179612  66.128410
 354.0  0.205712  62.271317
 355.0  0.237004  57.942284
 356.0  0.242086  57.268253
 357.0  0.249791  56.261196
 358.0  0.246742  56.657593
 359.0  0.283122  52.104855
 360.0  0.306386  49.387169
 361.0  0.331516  46.610508
 362.0  0.357001  43.954029
 363.0  0.378648  41.816925
 364.0  0.396127  40.167347
 365.0  0.393489  40.412018
 366.0  0.432977  36.899727
 367.0  0.435856  36.655910
 368.0  0.461833  34.527676
 369.0  0.452879  35.246891
 370.0  0.434596  36.762405
 371.0  0.203822  62.542828
 372.0  0.236968  57.947151
 373.0  0.156389  69.760674
 374.0  0.193414  64.059799
 375.0  0.155454  69.911011
 376.0  0.116299  76.506920
 377.0  0.195106  63.810768
 378.0  0.216002  60.813187
 379.0  0.195523  63.749527
 380.0  0.195345  63.775623
 381.0  0.219600  60.311539
 382.0  0.250637  56.151657
 383.0  0.196257  63.641914
 384.0  0.212873  61.253002
 385.0  0.215659  60.861317
 386.0  0.174354  66.933853
 387.0  0.161773  68.901199
 388.0  0.210550  61.581436
 389.0  0.192888  64.137566
 390.0  0.192172  64.243317
 391.0  0.185397  65.253357
 392.0  0.168811  67.793655
 393.0  0.182552  65.682266
 394.0  0.207652  61.993801
 395.0  0.223442  59.780312
 396.0  0.229139  59.001225
 397.0  0.252857  55.865353
 398.0  0.335837  46.149036
 399.0  0.372397  42.423119
 400.0  0.400234  39.789272
 401.0  0.470196  33.869156
 402.0  0.503576  31.363485
 403.0  0.594456  25.441578
 404.0  0.642573  22.773354
 405.0  0.696298  20.123419
 406.0  0.722733  18.935093
 407.0  0.764302  17.206726
 408.0  0.800585  15.827605
 409.0  0.827934  14.861609
 410.0  0.861411  13.759080
 411.0  0.878574  13.225923
 412.0  0.901212  12.554164
 413.0  0.915123  12.158423
 414.0  0.924978  11.885621
 415.0  0.948556  11.257558
 416.0  0.964386  10.854605
 417.0  0.973146  10.637846
 418.0  0.991753  10.191710
 419.0  0.999604  10.009130
 420.0  1.008024   9.816945
 421.0  1.032108   9.287357
 422.0  1.030300   9.326091
 423.0  1.043157   9.054048
 424.0  1.059381   8.722054
 425.0  1.073831   8.436626
 426.0  1.088999   8.147055
 427.0  1.112611   7.715950
 428.0  1.139477   7.253081
 429.0  1.176930   6.653798
 430.0  1.244343   5.697145
 431.0  1.120997   7.568388
 432.0  1.124736   7.503507
 433.0  1.120594   7.575409
 434.0  1.124470   7.508103
 435.0  1.126202   7.478210
 436.0  1.127298   7.459362
 437.0  1.128114   7.445361
 438.0  1.125971   7.482199
 439.0  1.129600   7.419939
 440.0  1.128418   7.440152
 441.0  1.130212   7.409477
 442.0  1.128869   7.432428
 443.0  1.125880   7.483760
 444.0  1.124568   7.506410
 445.0  1.124766   7.502977
 446.0  1.121019   7.567989
 447.0  1.113652   7.697474
 448.0  1.105402   7.845094
 449.0  1.093618   8.060873
 450.0  1.070697   8.497725
 451.0  0.953282  11.135709
 452.0  0.958446  11.004098
 453.0  0.977828  10.523783
 454.0  0.983862  10.378572
 455.0  0.987440  10.293425
 456.0  0.995199  10.111153
 457.0  1.007389   9.831300
 458.0  1.019239   9.566684
 459.0  1.028596   9.362764
 460.0  1.049947   8.913591
 461.0  1.073995   8.433442
 462.0  1.095215   8.031282
 463.0  1.125822   7.484759
 464.0  1.173214   6.710981
 465.0  1.243421   5.709251
 466.0  1.119219   7.599433
 467.0  1.125702   7.486830
 468.0  1.126779   7.468287
 469.0  1.126384   7.475078
 470.0  1.131963   7.379663
 471.0  1.132575   7.369274
 472.0  1.137227   7.290768
 473.0  1.137879   7.279822
 474.0  1.137254   7.290302
 475.0  1.140111   7.242501
 476.0  1.141009   7.227549
 477.0  1.148996   7.095843
 478.0  1.148047   7.111360
 479.0  1.142643   7.200401
 480.0  1.140408   7.237555
 481.0  1.135023   7.327861
 482.0  1.131329   7.390457
 483.0  1.127146   7.461975
 484.0  1.120159   7.583007
 485.0  1.115944   7.656951
 486.0  1.112369   7.720247
 487.0  1.104443   7.862439
 488.0  1.096296   8.011322
 489.0  1.092103   8.089031
 490.0  1.084135   8.238823
 491.0  1.075949   8.395584
 492.0  1.069874   8.513846
 493.0  1.061329   8.683031
 494.0  1.054787   8.814817
 495.0  1.046694   8.980613
 496.0  1.038296   9.155955
 497.0  1.029743   9.338074
 498.0  1.022005   9.505942
 499.0  1.010069   9.770817
 500.0  1.002136   9.950949
 501.0  0.992286  10.179201
 502.0  0.983557  10.385870
 503.0  0.974613  10.601991
 504.0  0.963847  10.868093
 505.0  0.952849  11.146816
 506.0  0.943347  11.393401
 507.0  0.932366  11.685142
 508.0  0.921540  11.980090
 509.0  0.911505  12.260139
 510.0  0.900787  12.566468
 511.0  0.889986  12.882914
 512.0  0.879544  13.196423
 513.0  0.868657  13.531394
 514.0  0.859415  13.822459
 515.0  0.848314  14.180333
 516.0  0.838075  14.518620
 517.0  0.829034  14.824018
 518.0  0.818900  15.173989
 519.0  0.809723  15.498031
 520.0  0.800722  15.822605
 521.0  0.791559  16.159986
 522.0  0.783221  16.473244
 523.0  0.775588  16.765343
 524.0  0.767497  17.080593
 525.0  0.760121  17.373163
 526.0  0.753599  17.636040
 527.0  0.747620  17.880514
 528.0  0.742834  18.078636
 529.0  0.739655  18.211464
 530.0  0.716381  19.214041
 531.0  0.708941  19.546072
 532.0  0.701797  19.870239
 533.0  0.695332  20.168261
 534.0  0.688924  20.468025
 535.0  0.681961  20.798820
 536.0  0.675211  21.124626
 537.0  0.668580  21.449648
 538.0  0.662711  21.741474
 539.0  0.656385  22.060467
 540.0  0.650618  22.355373
 541.0  0.643977  22.699837
 542.0  0.638050  23.011745
 543.0  0.632247  23.321314
 544.0  0.626649  23.623873
 545.0  0.620867  23.940481
 546.0  0.615729  24.225378
 547.0  0.609772  24.559988
 548.0  0.604414  24.864832
 549.0  0.599365  25.155611
 550.0  0.593797  25.480227
 551.0  0.588644  25.784344
 552.0  0.583764  26.075705
 553.0  0.578810  26.374838
 554.0  0.573403  26.705294
 555.0  0.568781  26.991014
 556.0  0.564025  27.288197
 557.0  0.559569  27.569656
 558.0  0.555000  27.861223
 559.0  0.550720  28.137129
 560.0  0.546316  28.423912
 561.0  0.542104  28.700964
 562.0  0.538257  28.956280
 563.0  0.533717  29.260599
 564.0  0.530054  29.508417
 565.0  0.526187  29.772329
 566.0  0.522020  30.059404
 567.0  0.517960  30.341694
 568.0  0.514166  30.607967
 569.0  0.509895  30.910421
 570.0  0.505731  31.208195
 571.0  0.501977  31.479170
 572.0  0.498056  31.764624
 573.0  0.494338  32.037720
 574.0  0.490545  32.318779
 575.0  0.486758  32.601795
 576.0  0.483312  32.861546
 577.0  0.479624  33.141781
 578.0  0.475867  33.429729
 579.0  0.472365  33.700405
 580.0  0.469045  33.958977
 581.0  0.465712  34.220654
 582.0  0.462880  34.444527
 583.0  0.459948  34.677872
 584.0  0.458187  34.818748
 585.0  0.456923  34.920204
 586.0  0.099918  79.447868
 587.0  0.096737  80.031937
 588.0  0.102959  78.893387
 589.0  0.098655  79.679146
 590.0  0.100996  79.250816
 591.0  0.103470  78.800667
 592.0  0.107182  78.130051
 593.0  0.108466  77.899460
 594.0  0.112226  77.227921
 595.0  0.118242  76.165405
 596.0  0.125401  74.920273
 597.0  0.135932  73.125420
 598.0  0.145113  71.595734
 599.0  0.160452  69.111053
 600.0  0.181886  65.782982
 601.0  0.200736  62.988926
 602.0  0.221942  59.987110
 603.0  0.245883  56.769722
 604.0  0.267217  54.048370
 605.0  0.286817  51.663437
 606.0  0.301453  49.951340
 607.0  0.320266  47.833687
 608.0  0.325208  47.292439
 609.0  0.330361  46.734600
 610.0  0.342232  45.474483
 611.0  0.342249  45.472736
 612.0  0.342478  45.448727
 613.0  0.344998  45.185825
 614.0  0.344322  45.256157
 615.0  0.343123  45.381275
 616.0  0.342238  45.473923
 617.0  0.341527  45.548340
 618.0  0.335024  46.235573
 619.0  0.332636  46.490528
 620.0  0.330520  46.717503
 621.0  0.328103  46.978249
 622.0  0.326175  47.187302
 623.0  0.323662  47.461079
 624.0  0.321656  47.680866
 625.0  0.319596  47.907536
 626.0  0.317770  48.109379
 627.0  0.316913  48.204407
 628.0  0.308913  49.100597
 629.0  0.306200  49.408333
 630.0  0.303380  49.730190
 631.0  0.300949  50.009315
 632.0  0.297758  50.378139
 633.0  0.295273  50.667191
 634.0  0.292621  50.977497
 635.0  0.289919  51.295715
 636.0  0.287212  51.616417
 637.0  0.284727  51.912613
 638.0  0.282534  52.175438
 639.0  0.279909  52.491772
 640.0  0.277343  52.802845
 641.0  0.275025  53.085388
 642.0  0.272483  53.396976
 643.0  0.269813  53.726288
 644.0  0.267633  53.996647
 645.0  0.265054  54.318237
 646.0  0.262598  54.626308
 647.0  0.260728  54.862015
 648.0  0.258219  55.179970
 649.0  0.255594  55.514473
 650.0  0.253182  55.823597
 651.0  0.250503  56.169018
 652.0  0.248105  56.480003
 653.0  0.245634  56.802284
 654.0  0.242987  57.149555
 655.0  0.240904  57.424358
 656.0  0.238547  57.736794
 657.0  0.236455  58.015602
 658.0  0.234636  58.259155
 659.0  0.233148  58.459023
 660.0  0.231852  58.633850
 661.0  0.230948  58.755989
 662.0  0.226041  59.423580
 663.0  0.224134  59.685081
 664.0  0.221769  60.011005
 665.0  0.220108  60.240971
 666.0  0.218229  60.502186
 667.0  0.215989  60.814976
 668.0  0.213944  61.102119
 669.0  0.212550  61.298481
 670.0  0.210324  61.613525
 671.0  0.208481  61.875496
 672.0  0.206910  62.099751
 673.0  0.205202  62.344551
 674.0  0.203538  62.583836
 675.0  0.202124  62.787907
 676.0  0.200381  63.040436
 677.0  0.198680  63.287743
 678.0  0.197312  63.487396
 679.0  0.195485  63.755146
 680.0  0.194021  63.970463
 681.0  0.192641  64.174049
 682.0  0.191347  64.365547
 683.0  0.189967  64.570343
 684.0  0.188698  64.759232
 685.0  0.187230  64.978600
 686.0  0.185888  65.179672
 687.0  0.184470  65.392799
 688.0  0.183444  65.547531
 689.0  0.182040  65.759781
 690.0  0.180959  65.923653
 691.0  0.179842  66.093422
 692.0  0.178603  66.282150
 693.0  0.177478  66.454086
 694.0  0.176243  66.643333
 695.0  0.175170  66.808281
 696.0  0.174094  66.973930
 697.0  0.173153  67.119263
 698.0  0.172017  67.295105
 699.0  0.170950  67.460594
 700.0  0.169877  67.627388
 701.0  0.168737  67.805176
 702.0  0.167828  67.947273
 703.0  0.167025  68.073074
 704.0  0.165775  68.269257
 705.0  0.164642  68.447586
 706.0  0.164047  68.541420
 707.0  0.163178  68.678673
 708.0  0.162413  68.799698
 709.0  0.161460  68.950882
 710.0  0.160662  69.077675
 711.0  0.159569  69.251839
 712.0  0.158617  69.403816
 713.0  0.158122  69.482864
 714.0  0.157327  69.610153
 715.0  0.156381  69.761971
 716.0  0.155567  69.892921
 717.0  0.154841  70.009819
 718.0  0.154102  70.129059
 719.0  0.153330  70.253838
 720.0  0.152291  70.422112
 721.0  0.151730  70.513123
 722.0  0.151156  70.606400
 723.0  0.150616  70.694305
 724.0  0.149806  70.826187
 725.0  0.149319  70.905708
 726.0  0.148631  71.018097
 727.0  0.147772  71.158669
 728.0  0.147154  71.260056
 729.0  0.146377  71.387657
 730.0  0.145838  71.476250
 731.0  0.145438  71.542175
 732.0  0.144902  71.630524
 733.0  0.144415  71.710884
 734.0  0.143746  71.821495
 735.0  0.143241  71.904961
 736.0  0.142824  71.973991
 737.0  0.142362  72.050728
 738.0  0.141496  72.194550
 739.0  0.140932  72.288284
 740.0  0.140750  72.318611
 741.0  0.140096  72.427612
 742.0  0.139175  72.581375
 743.0  0.138929  72.622406
 744.0  0.138678  72.664482
 745.0  0.138039  72.771523
 746.0  0.137756  72.818802
 747.0  0.137127  72.924355
 748.0  0.136816  72.976601
 749.0  0.136475  73.033913
 750.0  0.135838  73.141220
 751.0  0.135647  73.173347
 752.0  0.135051  73.273888
 753.0  0.134567  73.355469
 754.0  0.133893  73.469482
 755.0  0.133632  73.513680
 756.0  0.133204  73.586159
 757.0  0.132621  73.684959
 758.0  0.132287  73.741714
 759.0  0.131924  73.803268
 760.0  0.131518  73.872444
 761.0  0.131110  73.941803
 762.0  0.130714  74.009178
 763.0  0.129964  74.137192
 764.0  0.129747  74.174217
 765.0  0.129427  74.228943
 766.0  0.128968  74.307449
 767.0  0.128766  74.341949
 768.0  0.128228  74.434181
 769.0  0.127965  74.479202
 770.0  0.127430  74.571053
 771.0  0.126844  74.671623
 772.0  0.126549  74.722496
 773.0  0.126385  74.750595
 774.0  0.126183  74.785446
 775.0  0.125764  74.857613
 776.0  0.125441  74.913383
 777.0  0.125052  74.980446
 778.0  0.124676  75.045349
 779.0  0.124455  75.083633
 780.0  0.124114  75.142555
 781.0  0.123617  75.228653
 782.0  0.123055  75.326042
 783.0  0.122806  75.369141
 784.0  0.122641  75.397865
 785.0  0.122016  75.506432
 786.0  0.122042  75.501846
 787.0  0.121794  75.545052
 788.0  0.121336  75.624779
 789.0  0.120851  75.709251
 790.0  0.120472  75.775368
 791.0  0.120064  75.846558
 792.0  0.119807  75.891518
 793.0  0.119495  75.946030
 794.0  0.118955  76.040527
 795.0  0.118742  76.077789
 796.0  0.118562  76.109436
 797.0  0.118449  76.129097
 798.0  0.117939  76.218605
 799.0  0.117785  76.245682
 800.0  0.117570  76.283470
 801.0  0.117133  76.360268
 802.0  0.116942  76.393837
 803.0  0.116693  76.437675
 804.0  0.116302  76.506462
 805.0  0.115997  76.560257
 806.0  0.115794  76.596039
 807.0  0.115415  76.662842
 808.0  0.114954  76.744339
 809.0  0.114761  76.778305
 810.0  0.114515  76.821922
 811.0  0.114102  76.894981
 812.0  0.113860  76.937859
 813.0  0.113539  76.994797
 814.0  0.113331  77.031578
 815.0  0.112941  77.100838
 816.0  0.112683  77.146645
 817.0  0.112487  77.181404
 818.0  0.112172  77.237373
 819.0  0.112153  77.240768
 820.0  0.111894  77.287003
 821.0  0.111628  77.334221
 822.0  0.111242  77.402962
 823.0  0.110848  77.473297
 824.0  0.110692  77.501099
 825.0  0.110296  77.571777
 826.0  0.109950  77.633636
 827.0  0.109700  77.678314
 828.0  0.109466  77.720139
 829.0  0.109143  77.777992
 830.0  0.108931  77.816071
 831.0  0.108849  77.830727
 832.0  0.108675  77.861855
 833.0  0.108454  77.901558
 834.0  0.108104  77.964424
 835.0  0.107922  77.997070
 836.0  0.107046  78.154411
 837.0  0.106806  78.197655
 838.0  0.106401  78.270706
 839.0  0.105996  78.343750
 840.0  0.105834  78.372917
 841.0  0.105665  78.403465
 842.0  0.105636  78.408569
 843.0  0.105353  78.459724
 844.0  0.104869  78.547226
 845.0  0.104385  78.634834
 846.0  0.104282  78.653572
 847.0  0.104175  78.672920
 848.0  0.104164  78.674927
 849.0  0.103932  78.716881
 850.0  0.104036  78.698036
 851.0  0.103471  78.800476
 852.0  0.103244  78.841690
 853.0  0.102898  78.904610
 854.0  0.102621  78.954803
 855.0  0.102321  79.009392
 856.0  0.102008  79.066345
 857.0  0.101443  79.169327
 858.0  0.101267  79.201454
 859.0  0.101046  79.241684
 860.0  0.100553  79.331718
 861.0  0.100246  79.387810
 862.0  0.099848  79.460686
 863.0  0.099882  79.454430
 864.0  0.099694  79.488785
 865.0  0.099504  79.523621
 866.0  0.099473  79.529274
 867.0  0.099229  79.573906
 868.0  0.098956  79.624023
 869.0  0.098653  79.679604
 870.0  0.098349  79.735413
 871.0  0.097923  79.813545
 872.0  0.097552  79.881798
 873.0  0.097423  79.905548
 874.0  0.096914  79.999344
 875.0  0.096574  80.061974
 876.0  0.096124  80.144913
 877.0  0.096042  80.160027
 878.0  0.095772  80.209984
 879.0  0.095636  80.234940
 880.0  0.095374  80.283493
 881.0  0.095051  80.343208
 882.0  0.094873  80.376122
 883.0  0.094552  80.435493
 884.0  0.094273  80.487175
 885.0  0.094028  80.532654
 886.0  0.093800  80.574974
 887.0  0.093559  80.619659
 888.0  0.093305  80.666901
 889.0  0.093181  80.689911
 890.0  0.093022  80.719505
 891.0  0.092530  80.810905
 892.0  0.091998  80.910011
 893.0  0.091614  80.981491
 894.0  0.091163  81.065620
 895.0  0.090604  81.170006
 896.0  0.089922  81.297729
 897.0  0.088740  81.519218
 898.0  0.087063  81.834572
 899.0  0.084533  82.312668
 900.0  0.080744  83.034027
