 WL        Abs       T%
 334.0  1.203209   6.263130
 335.0  1.192081   6.425679
 336.0  1.174209   6.695618
 337.0  1.142098   7.209451
 338.0  1.087272   8.179521
 339.0  0.996557  10.079591
 340.0  1.263555   5.450611
 341.0  1.258836   5.510154
 342.0  1.263387   5.452718
 343.0  1.262840   5.459592
 344.0  1.260340   5.491111
 345.0  1.263106   5.456243
 346.0  1.264456   5.439318
 347.0  1.262036   5.469708
 348.0  1.260734   5.486125
 349.0  1.263905   5.446213
 350.0  1.260066   5.494576
 351.0  1.265587   5.425166
 352.0  1.263178   5.455339
 353.0  1.266550   5.413150
 354.0  1.264997   5.432538
 355.0  1.268475   5.389208
 356.0  1.268030   5.394730
 357.0  1.266183   5.417728
 358.0  1.271982   5.345864
 359.0  1.270761   5.360917
 360.0  1.274715   5.312333
 361.0  1.273224   5.330595
 362.0  1.276662   5.288566
 363.0  1.279212   5.257603
 364.0  1.280935   5.236787
 365.0  1.282262   5.220813
 366.0  1.285959   5.176563
 367.0  1.288848   5.142234
 368.0  1.289992   5.128707
 369.0  1.293815   5.083755
 370.0  1.297103   5.045417
 371.0  1.283425   5.206847
 372.0  1.278748   5.263221
 373.0  1.276654   5.288660
 374.0  1.270991   5.358074
 375.0  1.267350   5.403192
 376.0  1.259544   5.501175
 377.0  1.249954   5.624014
 378.0  1.263331   5.453418
 379.0  1.260458   5.489612
 380.0  1.263469   5.451687
 381.0  1.260989   5.482909
 382.0  1.262435   5.464679
 383.0  1.260052   5.494754
 384.0  1.260427   5.490007
 385.0  1.257093   5.532317
 386.0  1.256028   5.545894
 387.0  1.253602   5.576969
 388.0  1.252087   5.596458
 389.0  1.248234   5.646329
 390.0  1.247053   5.661698
 391.0  1.242404   5.722638
 392.0  1.240852   5.743115
 393.0  1.236192   5.805082
 394.0  1.232065   5.860498
 395.0  1.227310   5.925026
 396.0  1.223619   5.975592
 397.0  1.219706   6.029674
 398.0  1.216011   6.081195
 399.0  1.211799   6.140466
 400.0  1.208604   6.185797
 401.0  1.182442   6.569886
 402.0  1.176260   6.664083
 403.0  1.170238   6.757133
 404.0  1.163617   6.860934
 405.0  1.157388   6.960041
 406.0  1.149061   7.094782
 407.0  1.143739   7.182266
 408.0  1.135360   7.322169
 409.0  1.127723   7.452076
 410.0  1.118580   7.610618
 411.0  1.110977   7.745023
 412.0  1.102322   7.900928
 413.0  1.093575   8.061669
 414.0  1.083972   8.241915
 415.0  1.075352   8.407136
 416.0  1.064694   8.616005
 417.0  1.055543   8.799474
 418.0  1.043729   9.042144
 419.0  1.032762   9.273377
 420.0  1.020602   9.536695
 421.0  1.008912   9.796880
 422.0  0.996198  10.087922
 423.0  0.983418  10.389200
 424.0  0.970199  10.710281
 425.0  0.956389  11.056329
 426.0  0.943359  11.393079
 427.0  0.929133  11.772459
 428.0  0.914836  12.166446
 429.0  0.900665  12.569983
 430.0  0.886378  12.990397
 431.0  0.872640  13.407868
 432.0  0.858731  13.844235
 433.0  0.845353  14.277322
 434.0  0.831963  14.724394
 435.0  0.819156  15.165050
 436.0  0.807434  15.579949
 437.0  0.796551  15.975304
 438.0  0.787081  16.327469
 439.0  0.778930  16.636814
 440.0  0.774150  16.820929
 441.0  0.747634  17.879930
 442.0  0.736982  18.323885
 443.0  0.726807  18.758259
 444.0  0.716603  19.204233
 445.0  0.707312  19.619520
 446.0  0.698616  20.016319
 447.0  0.690156  20.410048
 448.0  0.683841  20.708982
 449.0  0.678354  20.972301
 450.0  0.676368  21.068439
 451.0  0.641866  22.810453
 452.0  0.633133  23.273788
 453.0  0.625030  23.712090
 454.0  0.616785  24.166559
 455.0  0.609061  24.600220
 456.0  0.601472  25.033848
 457.0  0.593711  25.485249
 458.0  0.586053  25.938612
 459.0  0.578999  26.363350
 460.0  0.571441  26.826202
 461.0  0.564595  27.252417
 462.0  0.557709  27.687933
 463.0  0.551371  28.094969
 464.0  0.544616  28.535404
 465.0  0.538028  28.971567
 466.0  0.531953  29.379702
 467.0  0.526032  29.782980
 468.0  0.519932  30.204245
 469.0  0.513869  30.628885
 470.0  0.508044  31.042442
 471.0  0.502250  31.459381
 472.0  0.496527  31.876703
 473.0  0.491193  32.270584
 474.0  0.485680  32.682865
 475.0  0.480771  33.054394
 476.0  0.475723  33.440815
 477.0  0.470630  33.835293
 478.0  0.465563  34.232376
 479.0  0.460737  34.614857
 480.0  0.455878  35.004387
 481.0  0.451084  35.392887
 482.0  0.446472  35.770721
 483.0  0.441835  36.154686
 484.0  0.437275  36.536324
 485.0  0.432972  36.900131
 486.0  0.428510  37.281204
 487.0  0.424350  37.640072
 488.0  0.420195  38.001915
 489.0  0.416173  38.355404
 490.0  0.412080  38.718639
 491.0  0.408194  39.066639
 492.0  0.404035  39.442509
 493.0  0.400603  39.755508
 494.0  0.396914  40.094631
 495.0  0.393441  40.416496
 496.0  0.390152  40.723763
 497.0  0.387448  40.978146
 498.0  0.385139  41.196575
 499.0  0.383698  41.333485
 500.0  0.373691  42.296925
 501.0  0.370445  42.614262
 502.0  0.366783  42.975143
 503.0  0.362937  43.357346
 504.0  0.359450  43.706913
 505.0  0.356362  44.018768
 506.0  0.352712  44.390289
 507.0  0.349384  44.731754
 508.0  0.346343  45.046074
 509.0  0.343019  45.392212
 510.0  0.339985  45.710358
 511.0  0.336348  46.094837
 512.0  0.333085  46.442471
 513.0  0.330178  46.754333
 514.0  0.326840  47.115070
 515.0  0.323832  47.442505
 516.0  0.320648  47.791615
 517.0  0.317576  48.130951
 518.0  0.314648  48.456520
 519.0  0.311336  48.827415
 520.0  0.308249  49.175697
 521.0  0.305140  49.529022
 522.0  0.302185  49.867237
 523.0  0.299482  50.178524
 524.0  0.296282  50.549583
 525.0  0.293224  50.906883
 526.0  0.290379  51.241451
 527.0  0.287699  51.558601
 528.0  0.284792  51.904835
 529.0  0.281834  52.259647
 530.0  0.279293  52.566288
 531.0  0.276743  52.875828
 532.0  0.273666  53.251820
 533.0  0.271159  53.560001
 534.0  0.268436  53.896873
 535.0  0.265820  54.222511
 536.0  0.262967  54.579876
 537.0  0.260335  54.911747
 538.0  0.257821  55.230553
 539.0  0.255238  55.559948
 540.0  0.252669  55.889557
 541.0  0.250129  56.217449
 542.0  0.247464  56.563488
 543.0  0.244891  56.899521
 544.0  0.242258  57.245560
 545.0  0.239738  57.578751
 546.0  0.237096  57.930084
 547.0  0.234337  58.299194
 548.0  0.232147  58.594017
 549.0  0.229970  58.888390
 550.0  0.227684  59.199234
 551.0  0.225383  59.513748
 552.0  0.223506  59.771435
 553.0  0.221547  60.041718
 554.0  0.219207  60.366043
 555.0  0.216990  60.675030
 556.0  0.214712  60.994102
 557.0  0.212756  61.269463
 558.0  0.210406  61.601826
 559.0  0.208597  61.859058
 560.0  0.206202  62.201138
 561.0  0.204157  62.494621
 562.0  0.202244  62.770535
 563.0  0.200364  63.042892
 564.0  0.198594  63.300285
 565.0  0.196377  63.624256
 566.0  0.194130  63.954380
 567.0  0.191982  64.271378
 568.0  0.190099  64.550674
 569.0  0.188251  64.825890
 570.0  0.186056  65.154396
 571.0  0.184137  65.442955
 572.0  0.182166  65.740669
 573.0  0.180276  66.027328
 574.0  0.178596  66.283333
 575.0  0.176692  66.574532
 576.0  0.174455  66.918327
 577.0  0.172951  67.150406
 578.0  0.171502  67.374878
 579.0  0.169898  67.624229
 580.0  0.168296  67.874054
 581.0  0.167078  68.064728
 582.0  0.165845  68.258224
 583.0  0.164903  68.406509
 584.0  0.164081  68.536102
 585.0  0.163386  68.645882
 586.0  0.158296  69.455078
 587.0  0.156936  69.672951
 588.0  0.155613  69.885437
 589.0  0.154191  70.114609
 590.0  0.152860  70.329895
 591.0  0.151657  70.524925
 592.0  0.150299  70.745918
 593.0  0.149231  70.919975
 594.0  0.147973  71.125702
 595.0  0.146865  71.307388
 596.0  0.145448  71.540451
 597.0  0.144164  71.752296
 598.0  0.143237  71.905685
 599.0  0.142099  72.094292
 600.0  0.140704  72.326210
 601.0  0.139307  72.559204
 602.0  0.138492  72.695503
 603.0  0.137414  72.876274
 604.0  0.136202  73.079849
 605.0  0.135243  73.241394
 606.0  0.134433  73.378166
 607.0  0.133456  73.543495
 608.0  0.132431  73.717201
 609.0  0.131487  73.877693
 610.0  0.130690  74.013321
 611.0  0.129865  74.154106
 612.0  0.128987  74.304108
 613.0  0.128020  74.469803
 614.0  0.127048  74.636559
 615.0  0.126230  74.777397
 616.0  0.125482  74.906250
 617.0  0.124788  75.026031
 618.0  0.124016  75.159492
 619.0  0.123346  75.275505
 620.0  0.122475  75.426720
 621.0  0.121748  75.553032
 622.0  0.120970  75.688599
 623.0  0.120233  75.817039
 624.0  0.119667  75.915955
 625.0  0.118906  76.049042
 626.0  0.118163  76.179245
 627.0  0.117603  76.277588
 628.0  0.116864  76.407570
 629.0  0.116315  76.504173
 630.0  0.115637  76.623650
 631.0  0.115103  76.718018
 632.0  0.114392  76.843712
 633.0  0.113420  77.015808
 634.0  0.112931  77.102509
 635.0  0.112581  77.164818
 636.0  0.112117  77.247299
 637.0  0.111552  77.347809
 638.0  0.110980  77.449722
 639.0  0.110752  77.490356
 640.0  0.110187  77.591347
 641.0  0.109629  77.691025
 642.0  0.108928  77.816498
 643.0  0.108398  77.911629
 644.0  0.107805  78.017990
 645.0  0.107241  78.119499
 646.0  0.106757  78.206520
 647.0  0.106318  78.285622
 648.0  0.105964  78.349426
 649.0  0.105819  78.375648
 650.0  0.105520  78.429619
 651.0  0.105205  78.486496
 652.0  0.104752  78.568382
 653.0  0.104097  78.687004
 654.0  0.103369  78.818947
 655.0  0.102848  78.913658
 656.0  0.102196  79.032127
 657.0  0.102003  79.067383
 658.0  0.101805  79.103378
 659.0  0.101397  79.177757
 660.0  0.101227  79.208672
 661.0  0.100802  79.286285
 662.0  0.100370  79.365211
 663.0  0.100107  79.413284
 664.0  0.099759  79.476921
 665.0  0.099203  79.578690
 666.0  0.098974  79.620766
 667.0  0.098397  79.726639
 668.0  0.098141  79.773506
 669.0  0.097807  79.834999
 670.0  0.097391  79.911491
 671.0  0.097068  79.970978
 672.0  0.096531  80.069908
 673.0  0.096487  80.077950
 674.0  0.096163  80.137802
 675.0  0.095944  80.178177
 676.0  0.095849  80.195679
 677.0  0.095507  80.258812
 678.0  0.095196  80.316422
 679.0  0.094932  80.365250
 680.0  0.094407  80.462341
 681.0  0.094069  80.524979
 682.0  0.093975  80.542465
 683.0  0.093738  80.586433
 684.0  0.093562  80.619133
 685.0  0.093142  80.697060
 686.0  0.092612  80.795624
 687.0  0.092236  80.865608
 688.0  0.092108  80.889404
 689.0  0.091753  80.955597
 690.0  0.091651  80.974640
 691.0  0.091513  81.000427
 692.0  0.091112  81.075279
 693.0  0.090693  81.153473
 694.0  0.090547  81.180679
 695.0  0.090247  81.236877
 696.0  0.089856  81.309982
 697.0  0.089693  81.340561
 698.0  0.089371  81.400803
 699.0  0.089181  81.436516
 700.0  0.088914  81.486626
 701.0  0.088566  81.551826
 702.0  0.088399  81.583305
 703.0  0.088210  81.618790
 704.0  0.088212  81.618469
 705.0  0.088087  81.641907
 706.0  0.087743  81.706612
 707.0  0.087381  81.774773
 708.0  0.087072  81.832863
 709.0  0.086597  81.922470
 710.0  0.086394  81.960815
 711.0  0.086181  82.000938
 712.0  0.085901  82.053856
 713.0  0.085698  82.092308
 714.0  0.085670  82.097443
 715.0  0.085461  82.137093
 716.0  0.085494  82.130875
 717.0  0.085271  82.172974
 718.0  0.085158  82.194290
 719.0  0.084695  82.281967
 720.0  0.084601  82.299767
 721.0  0.084381  82.341545
 722.0  0.083980  82.417679
 723.0  0.083773  82.456802
 724.0  0.083495  82.509674
 725.0  0.083211  82.563614
 726.0  0.082961  82.611267
 727.0  0.082711  82.658852
 728.0  0.082385  82.720886
 729.0  0.082268  82.743187
 730.0  0.082115  82.772263
 731.0  0.081979  82.798164
 732.0  0.081791  82.834084
 733.0  0.081743  82.843201
 734.0  0.081639  82.863083
 735.0  0.081420  82.904869
 736.0  0.081232  82.940834
 737.0  0.080738  83.035187
 738.0  0.080558  83.069656
 739.0  0.080406  83.098709
 740.0  0.080100  83.157288
 741.0  0.079842  83.206650
 742.0  0.079725  83.229149
 743.0  0.079655  83.242401
 744.0  0.079797  83.215279
 745.0  0.079548  83.262970
 746.0  0.079031  83.362190
 747.0  0.078852  83.396477
 748.0  0.078704  83.424866
 749.0  0.078505  83.463280
 750.0  0.078402  83.482918
 751.0  0.078278  83.506775
 752.0  0.078290  83.504570
 753.0  0.077236  83.707443
 754.0  0.077017  83.749725
 755.0  0.077005  83.752052
 756.0  0.076975  83.757683
 757.0  0.076835  83.784790
 758.0  0.076801  83.791328
 759.0  0.076672  83.816147
 760.0  0.076457  83.857635
 761.0  0.076129  83.921097
 762.0  0.075876  83.970016
 763.0  0.075666  84.010612
 764.0  0.075624  84.018684
 765.0  0.075585  84.026184
 766.0  0.075299  84.081627
 767.0  0.075168  84.106972
 768.0  0.075226  84.095657
 769.0  0.075252  84.090675
 770.0  0.074861  84.166435
 771.0  0.074766  84.184875
 772.0  0.074484  84.239525
 773.0  0.074160  84.302345
 774.0  0.074007  84.332130
 775.0  0.073880  84.356789
 776.0  0.073722  84.387405
 777.0  0.073389  84.452126
 778.0  0.073222  84.484772
 779.0  0.073020  84.524040
 780.0  0.072863  84.554626
 781.0  0.072816  84.563751
 782.0  0.072661  84.593811
 783.0  0.072391  84.646561
 784.0  0.072223  84.679260
 785.0  0.072073  84.708572
 786.0  0.071795  84.762794
 787.0  0.071600  84.800797
 788.0  0.071496  84.821190
 789.0  0.071284  84.862572
 790.0  0.071316  84.856377
 791.0  0.071197  84.879623
 792.0  0.071061  84.906166
 793.0  0.070861  84.945259
 794.0  0.070522  85.011597
 795.0  0.070438  85.028069
 796.0  0.070200  85.074669
 797.0  0.070023  85.109283
 798.0  0.069761  85.160698
 799.0  0.069566  85.198967
 800.0  0.069179  85.274818
 801.0  0.068987  85.312584
 802.0  0.068888  85.332024
 803.0  0.068636  85.381554
 804.0  0.068471  85.413925
 805.0  0.068277  85.452171
 806.0  0.068216  85.464134
 807.0  0.068007  85.505386
 808.0  0.067840  85.538254
 809.0  0.067808  85.544426
 810.0  0.067754  85.555046
 811.0  0.067550  85.595253
 812.0  0.067411  85.622681
 813.0  0.067169  85.670380
 814.0  0.066786  85.745949
 815.0  0.066575  85.787659
 816.0  0.066458  85.810791
 817.0  0.066545  85.793571
 818.0  0.066458  85.810791
 819.0  0.066376  85.827019
 820.0  0.066134  85.874786
 821.0  0.065802  85.940552
 822.0  0.065572  85.986115
 823.0  0.065298  86.040398
 824.0  0.065101  86.079346
 825.0  0.064906  86.118080
 826.0  0.064710  86.156837
 827.0  0.064641  86.170532
 828.0  0.064449  86.208664
 829.0  0.064303  86.237686
 830.0  0.064344  86.229492
 831.0  0.064114  86.275261
 832.0  0.063958  86.306168
 833.0  0.063724  86.352806
 834.0  0.063449  86.407333
 835.0  0.063371  86.422920
 836.0  0.063218  86.453293
 837.0  0.063201  86.456711
 838.0  0.062831  86.530518
 839.0  0.062833  86.529976
 840.0  0.062750  86.546669
 841.0  0.062682  86.560165
 842.0  0.062277  86.640915
 843.0  0.062229  86.650452
 844.0  0.062165  86.663300
 845.0  0.061880  86.720192
 846.0  0.061719  86.752380
 847.0  0.061606  86.774841
 848.0  0.061638  86.768486
 849.0  0.061624  86.771317
 850.0  0.061613  86.773529
 851.0  0.060459  87.004402
 852.0  0.060201  87.056023
 853.0  0.060110  87.074310
 854.0  0.060114  87.073494
 855.0  0.060030  87.090370
 856.0  0.059766  87.143364
 857.0  0.059709  87.154816
 858.0  0.059587  87.179245
 859.0  0.059261  87.244621
 860.0  0.059016  87.293968
 861.0  0.058782  87.341019
 862.0  0.058747  87.348068
 863.0  0.058724  87.352623
 864.0  0.058558  87.385933
 865.0  0.058489  87.399994
 866.0  0.058452  87.407356
 867.0  0.058359  87.426071
 868.0  0.058201  87.457947
 869.0  0.058219  87.454323
 870.0  0.058070  87.484283
 871.0  0.057969  87.504555
 872.0  0.057953  87.507774
 873.0  0.057727  87.553429
 874.0  0.057416  87.616150
 875.0  0.057170  87.665825
 876.0  0.056993  87.701569
 877.0  0.056812  87.738144
 878.0  0.056497  87.801788
 879.0  0.056342  87.833107
 880.0  0.056302  87.841202
 881.0  0.056154  87.871033
 882.0  0.056264  87.848824
 883.0  0.056294  87.842674
 884.0  0.056040  87.894096
 885.0  0.055882  87.926140
 886.0  0.055817  87.939247
 887.0  0.055619  87.979401
 888.0  0.055486  88.006332
 889.0  0.055459  88.011909
 890.0  0.055401  88.023560
 891.0  0.055217  88.060944
 892.0  0.054877  88.129906
 893.0  0.054739  88.157806
 894.0  0.054561  88.193985
 895.0  0.054392  88.228294
 896.0  0.054265  88.254021
 897.0  0.054109  88.285835
 898.0  0.054182  88.270958
 899.0  0.054172  88.273064
 900.0  0.054026  88.302750
 901.0  0.053887  88.330971
 902.0  0.053674  88.374207
 903.0  0.053626  88.384033
 904.0  0.053593  88.390854
 905.0  0.053423  88.425362
 906.0  0.053136  88.483849
 907.0  0.053043  88.502892
 908.0  0.052849  88.542427
 909.0  0.052848  88.542549
 910.0  0.052697  88.573296
 911.0  0.052810  88.550301
 912.0  0.052675  88.577774
 913.0  0.052441  88.625610
 914.0  0.052463  88.621086
 915.0  0.052678  88.577187
 916.0  0.052596  88.594017
 917.0  0.052199  88.674980
 918.0  0.051984  88.718880
 919.0  0.051980  88.719704
 920.0  0.051972  88.721336
 921.0  0.051878  88.740486
 922.0  0.051896  88.736855
 923.0  0.051748  88.767082
 924.0  0.051666  88.783829
 925.0  0.051445  88.829140
 926.0  0.051232  88.872551
 927.0  0.051200  88.879143
 928.0  0.051145  88.890465
 929.0  0.050895  88.941597
 930.0  0.050922  88.936172
 931.0  0.050993  88.921455
 932.0  0.051022  88.915619
 933.0  0.050701  88.981323
 934.0  0.050716  88.978218
 935.0  0.050656  88.990486
 936.0  0.050595  89.003113
 937.0  0.050659  88.989922
 938.0  0.050625  88.996880
 939.0  0.050455  89.031776
 940.0  0.050509  89.020775
 941.0  0.050396  89.043900
 942.0  0.050634  88.995148
 943.0  0.050497  89.023148
 944.0  0.050418  89.039322
 945.0  0.050408  89.041473
 946.0  0.050160  89.092278
 947.0  0.050111  89.102280
 948.0  0.050164  89.091347
 949.0  0.050177  89.088760
 950.0  0.049949  89.135620
 951.0  0.049895  89.146606
 952.0  0.049691  89.188583
 953.0  0.049402  89.247925
 954.0  0.049289  89.271149
 955.0  0.049052  89.319923
 956.0  0.049138  89.302254
 957.0  0.048963  89.338120
 958.0  0.048913  89.348473
 959.0  0.049088  89.312378
 960.0  0.048780  89.375725
 961.0  0.048553  89.422638
 962.0  0.048595  89.413925
 963.0  0.048326  89.469261
 964.0  0.048426  89.448616
 965.0  0.048316  89.471428
 966.0  0.048090  89.517929
 967.0  0.048266  89.481712
 968.0  0.048167  89.502029
 969.0  0.048085  89.519012
 970.0  0.048085  89.519012
 971.0  0.047936  89.549629
 972.0  0.047816  89.574364
 973.0  0.047637  89.611298
 974.0  0.047520  89.635582
 975.0  0.047484  89.642937
 976.0  0.047693  89.599815
 977.0  0.047359  89.668732
 978.0  0.047338  89.673157
 979.0  0.047056  89.731339
 980.0  0.047107  89.720848
 981.0  0.046993  89.744324
 982.0  0.046909  89.761688
 983.0  0.047048  89.732872
 984.0  0.046835  89.776947
 985.0  0.047077  89.727028
 986.0  0.047048  89.732964
 987.0  0.047140  89.713928
 988.0  0.047070  89.728485
 989.0  0.047332  89.674316
 990.0  0.047190  89.703636
 991.0  0.046437  89.859390
 992.0  0.046866  89.770538
 993.0  0.046636  89.818153
 994.0  0.046828  89.778419
 995.0  0.046783  89.787712
 996.0  0.046705  89.803856
 997.0  0.046703  89.804253
 998.0  0.046408  89.865356
 999.0  0.046546  89.836845
1000.0  0.046419  89.862961
1001.0  0.046528  89.840546
1002.0  0.046507  89.844910
1003.0  0.046353  89.876755
1004.0  0.046732  89.798187
1005.0  0.046761  89.792297
1006.0  0.046975  89.748138
1007.0  0.047231  89.695213
1008.0  0.047107  89.720848
1009.0  0.047163  89.709152
1010.0  0.047122  89.717575
1011.0  0.047245  89.692337
1012.0  0.047145  89.712868
1013.0  0.047070  89.728508
1014.0  0.047075  89.727303
1015.0  0.047016  89.739494
1016.0  0.046843  89.775368
1017.0  0.047048  89.732895
1018.0  0.046648  89.815712
1019.0  0.046844  89.775047
1020.0  0.046770  89.790421
1021.0  0.046798  89.784561
1022.0  0.046878  89.768097
1023.0  0.047009  89.741020
1024.0  0.047124  89.717278
1025.0  0.047137  89.714645
1026.0  0.046272  89.893410
1027.0  0.046590  89.827675
1028.0  0.046798  89.784706
1029.0  0.046672  89.810783
1030.0  0.046693  89.806396
1031.0  0.046860  89.771797
1032.0  0.046860  89.771866
1033.0  0.046685  89.807922
1034.0  0.046655  89.814140
1035.0  0.046428  89.861160
1036.0  0.046551  89.835640
1037.0  0.046586  89.828438
1038.0  0.046411  89.864761
1039.0  0.046582  89.829353
1040.0  0.046604  89.824661
1041.0  0.046294  89.888969
1042.0  0.046365  89.874260
1043.0  0.045909  89.968552
1044.0  0.045865  89.977661
1045.0  0.045735  90.004608
1046.0  0.045613  90.030014
1047.0  0.045468  90.059990
1048.0  0.045599  90.032806
1049.0  0.044963  90.164894
1050.0  0.044600  90.240135
1051.0  0.044216  90.319954
1052.0  0.043692  90.429131
1053.0  0.065461  86.008095
1054.0  0.043549  90.458878
1055.0  0.043748  90.417320
1056.0  0.043613  90.445518
1057.0  0.043484  90.472404
1058.0  0.043637  90.440575
1059.0  0.043041  90.564690
1060.0  0.043295  90.511780
1061.0  0.042754  90.624664
1062.0  0.042910  90.591934
1063.0  0.042457  90.686653
1064.0  0.042608  90.655067
1065.0  0.042355  90.707886
1066.0  0.041568  90.872368
1067.0  0.042235  90.732841
1068.0  0.041449  90.897316
1069.0  0.041235  90.942085
1070.0  0.041120  90.966202
1071.0  0.040363  91.124893
1072.0  0.040424  91.112167
1073.0  0.040130  91.173782
1074.0  0.039564  91.292610
1075.0  0.039942  91.213287
1076.0  0.038868  91.439201
1077.0  0.039520  91.302010
1078.0  0.038619  91.491570
1079.0  0.038338  91.550858
1080.0  0.038131  91.594368
1081.0  0.037498  91.728065
1082.0  0.037526  91.722122
1083.0  0.036895  91.855408
1084.0  0.037162  91.798996
1085.0  0.036304  91.980446
1086.0  0.035888  92.068756
1087.0  0.034755  92.309204
1088.0  0.035032  92.250366
1089.0  0.033729  92.527466
1090.0  0.033735  92.526329
1091.0  0.033471  92.582520
1092.0  0.032576  92.773544
1093.0  0.031821  92.934883
1094.0  0.031261  93.054855
1095.0  0.029190  93.499718
1096.0  0.028610  93.624634
1097.0  0.027128  93.944565
1098.0  0.024961  94.414597
1099.0  0.021559  95.157158
1100.0  0.017095  96.140099
