 WL        Abs       T%
 367.0  1.225254   5.953138
 368.0  1.225155   5.954491
 369.0  1.232738   5.851423
 370.0  1.230136   5.886594
 371.0  1.226034   5.942462
 372.0  1.223600   5.975857
 373.0  1.219270   6.035731
 374.0  1.218195   6.050685
 375.0  1.213794   6.112320
 376.0  1.206231   6.219696
 377.0  1.200771   6.298386
 378.0  1.210703   6.155970
 379.0  1.212801   6.126306
 380.0  1.211197   6.148972
 381.0  1.213938   6.110299
 382.0  1.211845   6.139814
 383.0  1.213643   6.114443
 384.0  1.210465   6.159347
 385.0  1.210564   6.157942
 386.0  1.207831   6.196818
 387.0  1.207653   6.199358
 388.0  1.203644   6.256853
 389.0  1.202345   6.275596
 390.0  1.199059   6.323265
 391.0  1.195341   6.377620
 392.0  1.192774   6.415429
 393.0  1.188360   6.480967
 394.0  1.184371   6.540772
 395.0  1.179860   6.609068
 396.0  1.175999   6.668082
 397.0  1.170324   6.755785
 398.0  1.166885   6.809489
 399.0  1.163137   6.868514
 400.0  1.160066   6.917253
 401.0  1.134644   7.334259
 402.0  1.128336   7.441559
 403.0  1.122360   7.544674
 404.0  1.115857   7.658485
 405.0  1.109484   7.771702
 406.0  1.101737   7.911580
 407.0  1.095053   8.034284
 408.0  1.086921   8.186144
 409.0  1.079165   8.333652
 410.0  1.070375   8.504037
 411.0  1.062723   8.655194
 412.0  1.053524   8.840478
 413.0  1.045558   9.004138
 414.0  1.034926   9.227285
 415.0  1.026179   9.415015
 416.0  1.015234   9.655308
 417.0  1.004737   9.891530
 418.0  0.993700  10.146114
 419.0  0.980862  10.450521
 420.0  0.968839  10.743881
 421.0  0.955174  11.087306
 422.0  0.941130  11.451700
 423.0  0.927598  11.814124
 424.0  0.912745  12.225173
 425.0  0.898356  12.636992
 426.0  0.883039  13.090633
 427.0  0.867136  13.578885
 428.0  0.851697  14.070301
 429.0  0.835715  14.597729
 430.0  0.820359  15.123094
 431.0  0.804465  15.686834
 432.0  0.789528  16.235744
 433.0  0.774110  16.822495
 434.0  0.759866  17.383356
 435.0  0.745498  17.968105
 436.0  0.732519  18.513172
 437.0  0.720003  19.054459
 438.0  0.708856  19.549877
 439.0  0.700444  19.932241
 440.0  0.694795  20.193176
 441.0  0.665550  21.599813
 442.0  0.653885  22.187857
 443.0  0.643181  22.741478
 444.0  0.632713  23.296318
 445.0  0.622713  23.838938
 446.0  0.613569  24.346169
 447.0  0.605417  24.807526
 448.0  0.598777  25.189718
 449.0  0.594093  25.462837
 450.0  0.591802  25.597548
 451.0  0.559073  27.601156
 452.0  0.550988  28.119795
 453.0  0.543877  28.584015
 454.0  0.536100  29.100483
 455.0  0.529242  29.563677
 456.0  0.522497  30.026402
 457.0  0.515827  30.491098
 458.0  0.508722  30.994040
 459.0  0.502654  31.430111
 460.0  0.496269  31.895582
 461.0  0.490567  32.317165
 462.0  0.484720  32.755173
 463.0  0.479199  33.174274
 464.0  0.473944  33.578114
 465.0  0.468415  34.008266
 466.0  0.463439  34.400230
 467.0  0.458347  34.805893
 468.0  0.453445  35.201004
 469.0  0.448579  35.597637
 470.0  0.444310  35.949268
 471.0  0.439585  36.342499
 472.0  0.434787  36.746216
 473.0  0.430119  37.143353
 474.0  0.425649  37.527657
 475.0  0.421746  37.866428
 476.0  0.417292  38.256763
 477.0  0.413331  38.607258
 478.0  0.409369  38.961113
 479.0  0.405547  39.305458
 480.0  0.401638  39.660835
 481.0  0.397476  40.042721
 482.0  0.394079  40.357212
 483.0  0.390275  40.712238
 484.0  0.386423  41.074913
 485.0  0.383044  41.395794
 486.0  0.379617  41.723721
 487.0  0.376493  42.024967
 488.0  0.373136  42.351028
 489.0  0.369735  42.684025
 490.0  0.366080  43.044727
 491.0  0.362854  43.365616
 492.0  0.359636  43.688190
 493.0  0.356703  43.984203
 494.0  0.353657  44.293793
 495.0  0.350846  44.581413
 496.0  0.348269  44.846767
 497.0  0.345965  45.085339
 498.0  0.343875  45.302841
 499.0  0.342688  45.426777
 500.0  0.334336  46.308846
 501.0  0.331458  46.616730
 502.0  0.328631  46.921223
 503.0  0.325504  47.260216
 504.0  0.322773  47.558388
 505.0  0.320158  47.845612
 506.0  0.316822  48.214531
 507.0  0.313817  48.549301
 508.0  0.311473  48.811989
 509.0  0.308117  49.190681
 510.0  0.305416  49.497570
 511.0  0.302453  49.836475
 512.0  0.299567  50.168678
 513.0  0.297046  50.460735
 514.0  0.294304  50.780342
 515.0  0.291320  51.130543
 516.0  0.288288  51.488651
 517.0  0.285761  51.789204
 518.0  0.283071  52.111004
 519.0  0.280315  52.442688
 520.0  0.277752  52.753113
 521.0  0.275097  53.076542
 522.0  0.272501  53.394863
 523.0  0.270137  53.686249
 524.0  0.267594  54.001526
 525.0  0.264810  54.348808
 526.0  0.262229  54.672733
 527.0  0.259619  55.002289
 528.0  0.256933  55.343506
 529.0  0.254376  55.670380
 530.0  0.252030  55.971939
 531.0  0.249425  56.308689
 532.0  0.246865  56.641560
 533.0  0.244617  56.935501
 534.0  0.241926  57.289387
 535.0  0.239757  57.576176
 536.0  0.237118  57.927063
 537.0  0.234629  58.260128
 538.0  0.232603  58.532463
 539.0  0.229932  58.893608
 540.0  0.227526  59.220772
 541.0  0.225342  59.519352
 542.0  0.223037  59.836094
 543.0  0.220713  60.157112
 544.0  0.217938  60.542786
 545.0  0.215540  60.877956
 546.0  0.213289  61.194351
 547.0  0.211050  61.510601
 548.0  0.208733  61.839668
 549.0  0.206694  62.130714
 550.0  0.204596  62.431511
 551.0  0.202283  62.764954
 552.0  0.200522  63.019882
 553.0  0.198627  63.295544
 554.0  0.196400  63.620975
 555.0  0.194391  63.915966
 556.0  0.192368  64.214348
 557.0  0.190305  64.520134
 558.0  0.188229  64.829308
 559.0  0.186441  65.096710
 560.0  0.184392  65.404503
 561.0  0.182597  65.675385
 562.0  0.180719  65.960068
 563.0  0.178869  66.241608
 564.0  0.176849  66.550468
 565.0  0.175083  66.821648
 566.0  0.172952  67.150246
 567.0  0.171286  67.408470
 568.0  0.169512  67.684303
 569.0  0.167670  67.971916
 570.0  0.165622  68.293213
 571.0  0.163794  68.581360
 572.0  0.161960  68.871498
 573.0  0.160236  69.145454
 574.0  0.158775  69.378502
 575.0  0.156949  69.670898
 576.0  0.155176  69.955818
 577.0  0.153555  70.217514
 578.0  0.152053  70.460762
 579.0  0.150352  70.737221
 580.0  0.149019  70.954597
 581.0  0.147872  71.142319
 582.0  0.146647  71.343193
 583.0  0.145825  71.478447
 584.0  0.145224  71.577454
 585.0  0.144585  71.682884
 586.0  0.139681  72.496887
 587.0  0.138409  72.709412
 588.0  0.137456  72.869232
 589.0  0.136077  73.100960
 590.0  0.134873  73.303879
 591.0  0.133701  73.501961
 592.0  0.132535  73.699524
 593.0  0.131248  73.918388
 594.0  0.130409  74.061264
 595.0  0.129277  74.254539
 596.0  0.127774  74.511963
 597.0  0.126702  74.696098
 598.0  0.125987  74.819160
 599.0  0.125071  74.977135
 600.0  0.123938  75.172989
 601.0  0.122636  75.398796
 602.0  0.121829  75.538895
 603.0  0.120995  75.684135
 604.0  0.119854  75.883186
 605.0  0.119028  76.027733
 606.0  0.118361  76.144501
 607.0  0.117512  76.293648
 608.0  0.116571  76.459038
 609.0  0.115615  76.627640
 610.0  0.114766  76.777565
 611.0  0.114121  76.891670
 612.0  0.113337  77.030502
 613.0  0.112657  77.151245
 614.0  0.111779  77.307457
 615.0  0.111082  77.431541
 616.0  0.110445  77.545166
 617.0  0.109853  77.650986
 618.0  0.109146  77.777481
 619.0  0.108403  77.910751
 620.0  0.107604  78.054230
 621.0  0.106732  78.211052
 622.0  0.106109  78.323364
 623.0  0.105628  78.410072
 624.0  0.105048  78.514961
 625.0  0.104288  78.652428
 626.0  0.103603  78.776619
 627.0  0.103368  78.819191
 628.0  0.102900  78.904106
 629.0  0.102320  79.009651
 630.0  0.101782  79.107590
 631.0  0.101223  79.209518
 632.0  0.100662  79.311813
 633.0  0.100016  79.429832
 634.0  0.099613  79.503624
 635.0  0.099080  79.601341
 636.0  0.098680  79.674614
 637.0  0.098407  79.724777
 638.0  0.097991  79.801125
 639.0  0.097807  79.834953
 640.0  0.097311  79.926231
 641.0  0.096922  79.997765
 642.0  0.096405  80.093140
 643.0  0.095856  80.194443
 644.0  0.095377  80.282806
 645.0  0.095144  80.326035
 646.0  0.094730  80.402489
 647.0  0.094390  80.465591
 648.0  0.093996  80.538513
 649.0  0.093593  80.613312
 650.0  0.093157  80.694275
 651.0  0.092970  80.729118
 652.0  0.092568  80.803787
 653.0  0.092199  80.872482
 654.0  0.091720  80.961685
 655.0  0.091392  81.022957
 656.0  0.090956  81.104370
 657.0  0.090660  81.159622
 658.0  0.090485  81.192352
 659.0  0.090117  81.261230
 660.0  0.090176  81.250191
 661.0  0.089963  81.289894
 662.0  0.089702  81.338913
 663.0  0.089383  81.398521
 664.0  0.089179  81.436829
 665.0  0.088710  81.524834
 666.0  0.088634  81.539093
 667.0  0.088204  81.619865
 668.0  0.087927  81.671875
 669.0  0.087528  81.747078
 670.0  0.087084  81.830681
 671.0  0.086926  81.860405
 672.0  0.086759  81.891983
 673.0  0.086574  81.926765
 674.0  0.086228  81.992004
 675.0  0.085810  82.071129
 676.0  0.085763  82.079964
 677.0  0.085478  82.133827
 678.0  0.085061  82.212654
 679.0  0.084882  82.246536
 680.0  0.084659  82.288765
 681.0  0.084704  82.280296
 682.0  0.084677  82.285538
 683.0  0.084512  82.316711
 684.0  0.084465  82.325592
 685.0  0.084167  82.382217
 686.0  0.083670  82.476364
 687.0  0.083142  82.576874
 688.0  0.083092  82.586212
 689.0  0.082925  82.618065
 690.0  0.082794  82.642998
 691.0  0.082609  82.678276
 692.0  0.082171  82.761696
 693.0  0.082045  82.785645
 694.0  0.081827  82.827148
 695.0  0.081587  82.872925
 696.0  0.081364  82.915634
 697.0  0.081429  82.903053
 698.0  0.081333  82.921509
 699.0  0.081171  82.952446
 700.0  0.080877  83.008568
 701.0  0.080502  83.080376
 702.0  0.080376  83.104324
 703.0  0.080199  83.138252
 704.0  0.080281  83.122528
 705.0  0.080205  83.137154
 706.0  0.079719  83.230202
 707.0  0.079484  83.275284
 708.0  0.079302  83.310081
 709.0  0.078953  83.377136
 710.0  0.078657  83.434074
 711.0  0.078666  83.432175
 712.0  0.078483  83.467377
 713.0  0.078422  83.479179
 714.0  0.078422  83.479225
 715.0  0.078233  83.515572
 716.0  0.078134  83.534538
 717.0  0.077816  83.595734
 718.0  0.077653  83.627174
 719.0  0.077261  83.702637
 720.0  0.077096  83.734512
 721.0  0.076873  83.777458
 722.0  0.076528  83.843918
 723.0  0.076397  83.869354
 724.0  0.076212  83.904953
 725.0  0.076016  83.942963
 726.0  0.075913  83.962776
 727.0  0.075863  83.972435
 728.0  0.075597  84.023994
 729.0  0.075458  84.050888
 730.0  0.075359  84.069923
 731.0  0.075321  84.077309
 732.0  0.075186  84.103462
 733.0  0.075088  84.122551
 734.0  0.075269  84.087463
 735.0  0.075121  84.116135
 736.0  0.074995  84.140427
 737.0  0.074524  84.231705
 738.0  0.074172  84.300125
 739.0  0.074155  84.303391
 740.0  0.074034  84.326836
 741.0  0.073854  84.361862
 742.0  0.073586  84.413818
 743.0  0.073463  84.437752
 744.0  0.073531  84.424591
 745.0  0.073232  84.482658
 746.0  0.073072  84.513878
 747.0  0.073023  84.523483
 748.0  0.072925  84.542397
 749.0  0.072821  84.562729
 750.0  0.072581  84.609467
 751.0  0.072570  84.611671
 752.0  0.072521  84.621147
 753.0  0.071866  84.748970
 754.0  0.071781  84.765511
 755.0  0.071764  84.768745
 756.0  0.071554  84.809708
 757.0  0.071292  84.860985
 758.0  0.071212  84.876572
 759.0  0.071007  84.916626
 760.0  0.070870  84.943459
 761.0  0.070733  84.970329
 762.0  0.070571  85.001961
 763.0  0.070527  85.010521
 764.0  0.070487  85.018364
 765.0  0.070615  84.993347
 766.0  0.070282  85.058510
 767.0  0.070258  85.063225
 768.0  0.070127  85.088844
 769.0  0.070280  85.058952
 770.0  0.070181  85.078407
 771.0  0.069889  85.135567
 772.0  0.069642  85.183914
 773.0  0.069340  85.243156
 774.0  0.068994  85.311249
 775.0  0.068848  85.339775
 776.0  0.068787  85.351776
 777.0  0.068633  85.382095
 778.0  0.068673  85.374222
 779.0  0.068651  85.378510
 780.0  0.068305  85.446732
 781.0  0.068326  85.442558
 782.0  0.068060  85.494896
 783.0  0.068122  85.482582
 784.0  0.068046  85.497688
 785.0  0.067871  85.532028
 786.0  0.067475  85.610016
 787.0  0.067261  85.652275
 788.0  0.067156  85.672989
 789.0  0.067034  85.697121
 790.0  0.066967  85.710228
 791.0  0.066907  85.722130
 792.0  0.066728  85.757553
 793.0  0.066607  85.781448
 794.0  0.066273  85.847328
 795.0  0.066142  85.873230
 796.0  0.065919  85.917389
 797.0  0.065620  85.976486
 798.0  0.065431  86.013878
 799.0  0.065228  86.054214
 800.0  0.064959  86.107544
 801.0  0.064967  86.105934
 802.0  0.064872  86.124725
 803.0  0.064783  86.142479
 804.0  0.064894  86.120445
 805.0  0.064862  86.126663
 806.0  0.064683  86.162277
 807.0  0.064381  86.222084
 808.0  0.064280  86.242271
 809.0  0.064292  86.239929
 810.0  0.064261  86.246086
 811.0  0.063926  86.312637
 812.0  0.063646  86.368210
 813.0  0.063349  86.427216
 814.0  0.063196  86.457703
 815.0  0.063003  86.496277
 816.0  0.063015  86.493759
 817.0  0.062956  86.505486
 818.0  0.062937  86.509338
 819.0  0.062838  86.529068
 820.0  0.062720  86.552589
 821.0  0.062599  86.576637
 822.0  0.062488  86.598785
 823.0  0.062262  86.643890
 824.0  0.061877  86.720741
 825.0  0.061641  86.767815
 826.0  0.061440  86.808006
 827.0  0.061298  86.836456
 828.0  0.061056  86.884857
 829.0  0.060795  86.937149
 830.0  0.061047  86.886551
 831.0  0.060757  86.944763
 832.0  0.060522  86.991722
 833.0  0.060334  87.029358
 834.0  0.060361  87.023918
 835.0  0.060386  87.019043
 836.0  0.060131  87.070053
 837.0  0.059857  87.124992
 838.0  0.059577  87.181160
 839.0  0.059394  87.218025
 840.0  0.059227  87.251518
 841.0  0.059163  87.264381
 842.0  0.058987  87.299721
 843.0  0.058780  87.341454
 844.0  0.058894  87.318413
 845.0  0.058623  87.372986
 846.0  0.058542  87.389153
 847.0  0.058250  87.448105
 848.0  0.058216  87.454826
 849.0  0.058423  87.413208
 850.0  0.058493  87.399132
 851.0  0.057389  87.621559
 852.0  0.057216  87.656509
 853.0  0.057053  87.689316
 854.0  0.057117  87.676537
 855.0  0.056988  87.702431
 856.0  0.056966  87.706909
 857.0  0.056896  87.721115
 858.0  0.056739  87.752853
 859.0  0.056500  87.801071
 860.0  0.056226  87.856491
 861.0  0.055914  87.919746
 862.0  0.055841  87.934425
 863.0  0.055786  87.945549
 864.0  0.055586  87.986069
 865.0  0.055433  88.017181
 866.0  0.055352  88.033508
 867.0  0.055334  88.037086
 868.0  0.055283  88.047432
 869.0  0.055366  88.030586
 870.0  0.055398  88.024231
 871.0  0.055168  88.070831
 872.0  0.055018  88.101295
 873.0  0.054720  88.161728
 874.0  0.054467  88.213043
 875.0  0.054490  88.208366
 876.0  0.054355  88.235901
 877.0  0.054300  88.246971
 878.0  0.054144  88.278809
 879.0  0.053983  88.311401
 880.0  0.053961  88.315865
 881.0  0.053780  88.352791
 882.0  0.053752  88.358513
 883.0  0.053627  88.383934
 884.0  0.053485  88.412857
 885.0  0.053265  88.457649
 886.0  0.053121  88.486908
 887.0  0.053075  88.496361
 888.0  0.053008  88.509987
 889.0  0.052951  88.521477
 890.0  0.052832  88.545853
 891.0  0.052738  88.565010
 892.0  0.052623  88.588371
 893.0  0.052571  88.598953
 894.0  0.052440  88.625732
 895.0  0.052396  88.634758
 896.0  0.052159  88.683113
 897.0  0.051903  88.735443
 898.0  0.052002  88.715126
 899.0  0.051896  88.736832
 900.0  0.051866  88.742989
 901.0  0.051795  88.757439
 902.0  0.051807  88.755074
 903.0  0.051532  88.811195
 904.0  0.051400  88.838165
 905.0  0.051325  88.853531
 906.0  0.050999  88.920403
 907.0  0.050765  88.968307
 908.0  0.050520  89.018410
 909.0  0.050618  88.998444
 910.0  0.050478  89.027153
 911.0  0.050462  89.030304
 912.0  0.050330  89.057434
 913.0  0.050223  89.079414
 914.0  0.050206  89.082886
 915.0  0.050270  89.069786
 916.0  0.050400  89.043015
 917.0  0.049936  89.138313
 918.0  0.049834  89.159142
 919.0  0.049759  89.174561
 920.0  0.049719  89.182732
 921.0  0.049534  89.220711
 922.0  0.049498  89.228256
 923.0  0.049396  89.249100
 924.0  0.049511  89.225586
 925.0  0.049354  89.257843
 926.0  0.049030  89.324364
 927.0  0.049040  89.322357
 928.0  0.049132  89.303329
 929.0  0.049005  89.329514
 930.0  0.049174  89.294823
 931.0  0.049219  89.285416
 932.0  0.049060  89.318115
 933.0  0.048456  89.442451
 934.0  0.048385  89.457184
 935.0  0.048257  89.483513
 936.0  0.048197  89.495789
 937.0  0.048398  89.454384
 938.0  0.048330  89.468475
 939.0  0.048304  89.473785
 940.0  0.048343  89.465805
 941.0  0.048315  89.471474
 942.0  0.048520  89.429413
 943.0  0.048221  89.490974
 944.0  0.048139  89.507881
 945.0  0.048157  89.504196
 946.0  0.047699  89.598488
 947.0  0.047944  89.548035
 948.0  0.047722  89.593834
 949.0  0.047708  89.596619
 950.0  0.047596  89.619713
 951.0  0.047266  89.688026
 952.0  0.047240  89.693222
 953.0  0.047058  89.730919
 954.0  0.047066  89.729149
 955.0  0.046772  89.789909
 956.0  0.046610  89.823433
 957.0  0.046642  89.816925
 958.0  0.046513  89.843628
 959.0  0.046866  89.770660
 960.0  0.046656  89.814064
 961.0  0.046286  89.890549
 962.0  0.046412  89.864571
 963.0  0.046091  89.930923
 964.0  0.046088  89.931488
 965.0  0.046170  89.914604
 966.0  0.045738  90.003944
 967.0  0.045855  89.979881
 968.0  0.045870  89.976723
 969.0  0.045451  90.063599
 970.0  0.045564  90.040047
 971.0  0.045172  90.121323
 972.0  0.045301  90.094681
 973.0  0.045106  90.135178
 974.0  0.044935  90.170708
 975.0  0.045049  90.146881
 976.0  0.045039  90.149078
 977.0  0.045061  90.144455
 978.0  0.044810  90.196579
 979.0  0.044855  90.187172
 980.0  0.044758  90.207451
 981.0  0.044788  90.201134
 982.0  0.044673  90.225029
 983.0  0.044720  90.215271
 984.0  0.044667  90.226196
 985.0  0.044607  90.238823
 986.0  0.044599  90.240486
 987.0  0.044743  90.210396
 988.0  0.044687  90.222206
 989.0  0.044921  90.173584
 990.0  0.044712  90.216980
 991.0  0.044150  90.333672
 992.0  0.044531  90.254433
 993.0  0.044340  90.294304
 994.0  0.044439  90.273560
 995.0  0.044423  90.276932
 996.0  0.044204  90.322586
 997.0  0.044177  90.328087
 998.0  0.044061  90.352318
 999.0  0.044228  90.317482
1000.0  0.044291  90.304367
1001.0  0.044162  90.331238
1002.0  0.044082  90.347801
1003.0  0.043971  90.371040
1004.0  0.044311  90.300278
1005.0  0.044048  90.354919
1006.0  0.044349  90.292442
1007.0  0.044573  90.245811
1008.0  0.044308  90.300941
1009.0  0.044640  90.231941
1010.0  0.044522  90.256317
1011.0  0.044384  90.284981
1012.0  0.044589  90.242439
1013.0  0.044155  90.332726
1014.0  0.044377  90.286469
1015.0  0.044161  90.331390
1016.0  0.044184  90.326698
1017.0  0.044335  90.295166
1018.0  0.043988  90.367493
1019.0  0.044282  90.306252
1020.0  0.044105  90.343163
1021.0  0.044239  90.315269
1022.0  0.044031  90.358467
1023.0  0.044127  90.338554
1024.0  0.044065  90.351425
1025.0  0.044213  90.320602
1026.0  0.043473  90.474693
1027.0  0.043495  90.470024
1028.0  0.043840  90.398209
1029.0  0.043751  90.416771
1030.0  0.043890  90.387787
1031.0  0.043908  90.384041
1032.0  0.043689  90.429604
1033.0  0.043445  90.480408
1034.0  0.043324  90.505737
1035.0  0.043306  90.509544
1036.0  0.043197  90.532127
1037.0  0.042933  90.587189
1038.0  0.042851  90.604424
1039.0  0.042751  90.625290
1040.0  0.042880  90.598251
1041.0  0.042890  90.596138
1042.0  0.042782  90.618721
1043.0  0.042408  90.696907
1044.0  0.042158  90.749054
1045.0  0.042101  90.760864
1046.0  0.041962  90.790016
1047.0  0.041520  90.882545
1048.0  0.041945  90.793556
1049.0  0.041342  90.919594
1050.0  0.041207  90.947899
1051.0  0.041056  90.979660
1052.0  0.040317  91.134453
1053.0  0.062492  86.598045
1054.0  0.039943  91.213058
1055.0  0.040422  91.112564
1056.0  0.039922  91.217369
1057.0  0.039891  91.223999
1058.0  0.039937  91.214333
1059.0  0.039454  91.315720
1060.0  0.039544  91.296875
1061.0  0.039331  91.341766
1062.0  0.038941  91.423790
1063.0  0.038750  91.463898
1064.0  0.038411  91.535324
1065.0  0.038343  91.549622
1066.0  0.037835  91.656914
1067.0  0.038093  91.602409
1068.0  0.037498  91.727943
1069.0  0.036827  91.869881
1070.0  0.036723  91.891823
1071.0  0.035960  92.053520
1072.0  0.036190  92.004791
1073.0  0.035562  92.137779
1074.0  0.035059  92.244644
1075.0  0.035409  92.170280
1076.0  0.034448  92.374496
1077.0  0.034861  92.286682
1078.0  0.033731  92.527061
1079.0  0.034123  92.443542
1080.0  0.033028  92.677055
1081.0  0.033192  92.642036
1082.0  0.032956  92.692421
1083.0  0.031770  92.945824
1084.0  0.032220  92.849594
1085.0  0.031318  93.042542
1086.0  0.031072  93.095245
1087.0  0.030428  93.233437
1088.0  0.029782  93.372253
1089.0  0.028758  93.592697
1090.0  0.028160  93.721725
1091.0  0.027962  93.764336
1092.0  0.026993  93.973915
1093.0  0.026336  94.116104
1094.0  0.025792  94.234161
1095.0  0.023771  94.673615
1096.0  0.023180  94.802567
1097.0  0.021479  95.174660
1098.0  0.018615  95.804321
1099.0  0.016094  96.361946
1100.0  0.011627  97.358261
