3.991989e+002,1.000000e+002
4.011274e+002,9.657554e+001
4.030559e+002,9.375008e+001
4.049844e+002,9.256833e+001
4.069129e+002,9.227403e+001
4.088414e+002,9.294117e+001
4.107699e+002,9.372359e+001
4.126984e+002,9.445599e+001
4.146269e+002,9.520417e+001
4.165554e+002,9.564876e+001
4.184839e+002,9.571784e+001
4.204124e+002,9.523285e+001
4.223409e+002,9.432735e+001
4.242694e+002,9.298541e+001
4.261979e+002,9.154333e+001
4.281264e+002,9.008215e+001
4.300549e+002,8.868892e+001
4.319834e+002,8.732711e+001
4.339119e+002,8.605484e+001
4.358404e+002,8.501466e+001
4.377689e+002,8.418549e+001
4.396974e+002,8.345725e+001
4.416259e+002,8.283390e+001
4.435544e+002,8.231025e+001
4.454829e+002,8.178717e+001
4.474114e+002,8.123125e+001
4.493399e+002,8.080494e+001
4.512684e+002,8.050283e+001
4.531969e+002,8.023041e+001
4.551254e+002,7.998442e+001
4.570539e+002,7.971391e+001
4.589824e+002,7.940390e+001
4.609109e+002,7.913698e+001
4.628394e+002,7.893985e+001
4.647679e+002,7.869245e+001
4.666964e+002,7.836880e+001
4.686248e+002,7.804859e+001
4.705533e+002,7.775591e+001
4.724818e+002,7.745284e+001
4.744103e+002,7.714783e+001
4.763388e+002,7.684857e+001
4.782673e+002,7.654765e+001
4.801958e+002,7.627289e+001
4.821243e+002,7.605441e+001
4.840528e+002,7.590675e+001
4.859813e+002,7.586356e+001
4.879098e+002,7.594146e+001
4.898383e+002,7.611108e+001
4.917668e+002,7.630884e+001
4.936953e+002,7.651669e+001
4.956238e+002,7.674842e+001
4.975523e+002,7.694781e+001
4.994808e+002,7.702137e+001
5.014093e+002,7.698847e+001
5.033378e+002,7.685432e+001
5.052663e+002,7.661487e+001
5.071948e+002,7.629147e+001
5.091233e+002,7.589743e+001
5.110518e+002,7.546975e+001
5.129803e+002,7.500723e+001
5.149088e+002,7.453884e+001
5.168373e+002,7.409977e+001
5.187657e+002,7.367037e+001
5.206943e+002,7.321222e+001
5.226227e+002,7.277195e+001
5.245513e+002,7.233370e+001
5.264797e+002,7.187393e+001
5.284083e+002,7.144199e+001
5.303367e+002,7.103236e+001
5.322653e+002,7.064312e+001
5.341937e+002,7.029603e+001
5.361223e+002,6.999091e+001
5.380507e+002,6.973858e+001
5.399792e+002,6.956463e+001
5.419077e+002,6.949335e+001
5.438362e+002,6.951016e+001
5.457647e+002,6.957707e+001
5.476932e+002,6.969227e+001
5.496217e+002,6.989993e+001
5.515502e+002,7.017771e+001
5.534787e+002,7.047011e+001
5.554072e+002,7.075510e+001
5.573357e+002,7.102684e+001
5.592642e+002,7.125162e+001
5.611927e+002,7.141044e+001
5.631212e+002,7.147763e+001
5.650497e+002,7.147456e+001
5.669782e+002,7.146284e+001
5.689067e+002,7.142899e+001
