321.02	3058.13
320.97	3185.77
320.92	3173.33
320.87	3019.57
320.82	2801.26
320.77	2840.88
320.72	2998.31
320.67	3088.58
320.62	3037.81
320.57	3090.9
320.52	2961.24
320.47	3015.75
320.42	2961.21
320.37	3114.44
320.32	3109.75
320.27	2928.05
320.22	3065.19
320.17	3103.31
320.12	3127.9
320.07	3052.38
320.02	2999.3
319.97	2886.21
319.92	3034.83
319.87	3260.07
319.82	3062.48
319.77	3132.26
319.72	3090.03
319.67	3025.18
319.62	3147.43
319.57	3021.6
319.52	2885.17
319.47	2940.84
319.42	2953.82
319.37	2997.79
319.32	3097.32
319.27	3187.07
319.22	3246.33
319.17	3095
319.12	3122.39
319.07	3139.23
319.02	3049.67
318.97	3267.79
318.92	3010.65
318.87	2971.91
318.82	3016.43
318.77	2989.56
318.72	3078.88
318.67	3141.94
318.62	3067.6
318.57	2865.76
318.52	3046.73
318.47	3145.79
318.42	3039.34
318.37	2951.4
318.32	3211.85
318.27	3271.14
318.22	3274.91
318.17	3259.44
318.12	3083.91
318.07	3098.89
318.02	3023.3
317.97	3175.7
317.92	3140.24
317.87	3165.17
317.82	3010.38
317.77	2978.71
317.72	3048.92
317.67	3060.1
317.62	3165.2
317.57	3073.12
317.52	2929.76
317.47	3221.38
317.42	3313.93
317.37	3229.89
317.32	3162.64
317.27	3244.23
317.22	3134.69
317.17	3183.93
317.12	3126.92
317.07	3304.01
317.02	3062.64
316.97	2991.58
316.92	3104.47
316.87	2999.42
316.82	3001.88
316.77	2906.52
316.72	3176.33
316.67	3295.48
316.62	3278.67
316.57	3218
316.52	3202.35
316.47	3170.04
316.42	3125.84
316.37	3056.17
316.32	3183.39
316.27	3143.64
316.22	3111.35
316.17	3148.58
316.12	3081.38
316.07	3076.89
316.02	3096.08
315.97	3090.82
315.92	3090.52
315.87	3070.23
315.82	3195.33
315.77	3265.54
315.72	3081.83
315.67	3128.61
315.62	3371.5
315.57	3371.33
315.52	3163.44
315.47	3088.88
315.42	3152.79
315.37	3147.39
315.32	3115.23
315.27	3167.31
315.22	3055.07
315.17	3154.74
315.12	3014.83
315.07	3180.48
315.02	3270.95
314.97	3256.09
314.92	3262.86
314.87	2993.88
314.82	3032.17
314.77	3339.35
314.72	3236.91
314.67	3177.57
314.62	3045.07
314.57	3224.34
314.52	3072.47
314.47	3204.53
314.42	3256.31
314.37	3353.81
314.32	3094.53
314.27	3198.18
314.22	3180.33
314.17	3228.43
314.12	3273.5
314.07	3077.4
314.02	3189.86
313.97	3189.12
313.92	3240.13
313.87	3283.22
313.82	3096.28
313.77	3326.85
313.72	3171.11
313.67	3110.52
313.62	3211.57
313.57	3108.98
313.52	2988.09
313.47	2975.73
313.42	3134.45
313.37	3102.73
313.32	2986.69
313.27	2966.19
313.22	2957.72
313.17	3022.94
313.12	3241.32
313.07	3030.36
313.02	3113.16
312.97	3240.66
312.92	3165.27
312.87	3132.55
312.82	3182.2
312.77	3158.74
312.72	3190.11
312.67	3003.36
312.62	3018.71
312.57	3026.12
312.52	3058.54
312.47	2972.11
312.42	3006.63
312.37	3020.83
312.32	2996.8
312.27	2884.9
312.22	3006.48
312.17	3179.78
312.12	3094.68
312.07	2927.01
312.02	2929.29
311.97	3024.86
311.92	3165.77
311.87	3180.66
311.82	2964.14
311.77	3016.29
311.72	3038.44
311.67	3006.02
311.62	2858.43
311.57	2864.64
311.52	2878.58
311.47	3012.67
311.42	3099.64
311.37	2957.67
311.32	2918.97
311.27	3061.57
311.22	2851.65
311.17	2944.95
311.12	3024.01
311.07	2973.91
311.02	2948.34
310.97	2883.22
310.92	2915.65
310.87	2855.38
310.82	2844.95
310.77	2805.31
310.72	2733.45
310.67	2843.85
310.62	2774.52
310.57	2699.23
310.52	2799.29
310.47	2882
310.42	2683.89
310.37	2678.77
310.32	2996.21
310.27	2895.7
310.22	2846.88
310.17	2782.54
310.12	2915.28
310.07	2743.82
310.02	2797.36
309.97	2861.72
309.92	2902.59
309.87	3008.19
309.82	2938.55
309.77	2863.56
309.72	2745.3
309.67	2615.55
309.62	2719.92
309.57	2747.91
309.52	2676.21
309.47	2806.68
309.42	2773.82
309.37	2811.15
309.32	2685.07
309.27	2775.39
309.22	2726.46
309.17	2732.47
309.12	2842.18
309.07	2636.75
309.02	2591.82
308.97	2492.78
308.92	2680.38
308.87	2635.43
308.82	2597.64
308.77	2700.85
308.72	2701.59
308.67	2667.26
308.62	2601.53
308.57	2804.92
308.52	2842.79
308.47	2533.16
308.42	2591.67
308.37	2769.18
308.32	2562.55
308.27	2505.55
308.22	2560.13
308.17	2659.9
308.12	2681.85
308.07	2506.89
308.02	2504.3
307.97	2631.56
307.92	2542.17
307.87	2486.61
307.82	2464.66
307.77	2411.76
307.72	2248.2
307.67	2461.77
307.62	2405.55
307.57	2370.9
307.52	2513.17
307.47	2301.15
307.42	2334.19
307.37	2482.63
307.32	2433.14
307.27	2431.83
307.22	2479.5
307.17	2614.24
307.12	2416.57
307.07	2335.03
307.02	2337.82
306.97	2536.89
306.92	2435.88
306.87	2435.22
306.82	2324.63
306.77	2303.38
306.72	2317.19
306.67	2266.65
306.62	2397.56
306.57	2490.76
306.52	2429.76
306.47	2485.19
306.42	2289.19
306.37	2175.39
306.32	2236.55
306.27	2381.99
306.22	2502.21
306.17	2465.91
306.12	2426.79
306.07	2329.88
306.02	2292.82
305.97	2336.27
305.92	2336.31
305.87	2253.28
305.82	2239.53
305.77	2262.21
305.72	2123.25
305.67	2159.71
305.62	2204.96
305.57	2139.56
305.52	2139.01
305.47	2182.67
305.42	2213.28
305.37	2104.86
305.32	2193.81
305.27	2160.98
305.22	2193.55
305.17	2092.6
305.12	2147.25
305.07	2061.28
305.02	2010.03
304.97	2234.7
304.92	2317
304.87	2107.31
304.82	2272.27
304.77	2320.73
304.72	2266.17
304.67	2185.22
304.62	2045.72
304.57	2095.11
304.52	2101.51
304.47	2071.94
304.42	2152.77
304.37	2089.09
304.32	2064.57
304.27	2088.18
304.22	1997.19
304.17	2170.33
304.12	2267.41
304.07	2166.25
304.02	2046.49
303.97	2050.3
303.92	2113.15
303.87	2019.96
303.82	1929.8
303.77	2033.88
303.72	2121.73
303.67	1959.21
303.62	1951.88
303.57	2153.08
303.52	2143.67
303.47	2108.61
303.42	2050.88
303.37	2076.48
303.32	2123.19
303.27	2254.79
303.22	2018.12
303.17	1943.25
303.12	2099.81
303.07	2025.49
303.02	2057.38
302.97	1968.48
302.92	2032.71
302.87	2138.62
302.82	2103.56
302.77	2034.48
302.72	2117.66
302.67	2055.03
302.62	2072.79
302.57	2055.63
302.52	2031.58
302.47	2021.8
302.42	1861.81
302.37	1988.72
302.32	2043.11
302.27	2099.19
302.22	2092.6
302.17	2086.13
302.12	2007.11
302.07	2141.52
302.02	2073.23
301.97	1972.14
301.92	1946.46
301.87	2048.55
301.82	2103.11
301.77	2213.67
301.72	2174.41
301.67	2085.62
301.62	2015.1
301.57	2154.8
301.52	2002.6
301.47	2003.99
301.42	2164.91
301.37	2064.95
301.32	2060.09
301.27	2172.71
301.22	2129.48
301.17	2049.45
301.12	2219.3
301.07	2224.78
301.02	2142.77
300.97	2088.03
300.92	2117.1
300.87	2183.01
300.82	2235.25
300.77	2201.41
300.72	2308.53
300.67	2309.97
300.62	2317.8
300.57	2317.37
300.52	2122.19
300.47	2174.18
300.42	2309.59
300.37	2366.34
300.32	2274.48
300.27	2266.16
300.22	2329.91
300.17	2299.75
300.12	2267.65
300.07	2207.49
300.02	2317.57
299.97	2402.69
299.92	2519.76
299.87	2424.52
299.82	2401.57
299.77	2360.16
299.72	2285.96
299.67	2400.25
299.62	2305.63
299.57	2348.05
299.52	2468.08
299.47	2368.43
299.42	2228.79
299.37	2299.19
299.32	2155.79
299.27	2165.58
299.22	2061.02
299.17	2203.62
299.12	2173.08
299.07	2144.76
299.02	2223.39
298.97	2151
298.92	2322.75
298.87	2253.6
298.82	2102.84
298.77	1939.55
298.72	1975.12
298.67	2138.15
298.62	2076.75
298.57	2133.19
298.52	1994.59
298.47	1995.04
298.42	1950.33
298.37	1863.45
298.32	2007.25
298.27	1874.62
298.22	1965.36
298.17	1890.98
298.12	1825.58
298.07	1769.05
298.02	1943.23
297.97	1934.45
297.92	1801.01
297.87	2025.61
297.82	2003.96
297.77	1956.81
297.72	1885.54
297.67	1841.63
297.62	1918.12
297.57	1887.18
297.52	1749.67
297.47	1770.81
297.42	1805.1
297.37	1931.49
297.32	1904.01
297.27	1918.1
297.22	2004.68
297.17	1979.14
297.12	1899.47
297.07	1838.45
297.02	1774.01
296.97	1956.27
296.92	1991.17
296.87	1867.65
296.82	1718.67
296.77	1826.29
296.72	1925.76
296.67	1907.02
296.62	1947.79
296.57	1925.66
296.52	1945.53
296.47	1968.96
296.42	1822.1
296.37	1868.74
296.32	1814.36
296.27	1847.8
296.22	1906.2
296.17	1801.87
296.12	1870.98
296.07	1725.44
296.02	1798.59
295.97	1872.84
295.92	1920.93
295.87	1895.29
295.82	2059.14
295.77	2040.7
295.72	2076.49
295.67	1994.38
295.62	2100.21
295.57	2182.38
295.52	2078.67
295.47	2208.76
295.42	2182.8
295.37	2280.01
295.32	2177.59
295.27	2232.12
295.22	2142.31
295.17	2376.83
295.12	2474.05
295.07	2336.99
295.02	2454
294.97	2440.33
294.92	2404.52
294.87	2655.42
294.82	2549.77
294.77	2483.14
294.72	2436.9
294.67	2603.57
294.62	2717.34
294.57	2594.45
294.52	2572.1
294.47	2737.89
294.42	2779.42
294.37	2555.46
294.32	2476.55
294.27	2548.54
294.22	2459.42
294.17	2458.55
294.12	2493.81
294.07	2564.86
294.02	2649.78
293.97	2623.99
293.92	2706.21
293.87	2619.21
293.82	2587.08
293.77	2424.94
293.72	2454.36
293.67	2484.86
293.62	2776.75
293.57	2482.02
293.52	2621.79
293.47	2387.8
293.42	2388.44
293.37	2329.08
293.32	2337.71
293.27	2410.03
293.22	2280.31
293.17	2278.54
293.12	2245.79
293.07	2211.76
293.02	2239.68
292.97	2040.1
292.92	1948.74
292.87	1958.56
292.82	2040.74
292.77	1830.29
292.72	1846.1
292.67	1791.71
292.62	1774.83
292.57	1805.21
292.52	1967.45
292.47	1719.13
292.42	1538.66
292.37	1580.56
292.32	1569.47
292.27	1476.84
292.22	1422.01
292.17	1389.29
292.12	1280.26
292.07	1326.61
292.02	1349.13
291.97	1312.59
291.92	1267.34
291.87	1348.48
291.82	1337.72
291.77	1342.11
291.72	1245.08
291.67	1246.48
291.62	1303.88
291.57	1255.3
291.52	1332.7
291.47	1345.89
291.42	1407.03
291.37	1316.86
291.32	1161.28
291.27	1208.11
291.22	1377.67
291.17	1370.79
291.12	1320.07
291.07	1196.48
291.02	1300.7
290.97	1308.77
290.92	1384.43
290.87	1299.57
290.82	1252.26
290.77	1366.92
290.72	1269.63
290.67	1259.85
290.62	1306.74
290.57	1273.59
290.52	1439.59
290.47	1578.67
290.42	1603.12
290.37	1534.99
290.32	1721.33
290.27	1779.01
290.22	1819
290.17	1993.93
290.12	2157.28
290.07	2433.34
290.02	2687.77
289.97	2856.46
289.92	3023.92
289.87	3440.82
289.82	3728.52
289.77	4291.43
289.72	4922.93
289.67	5448.77
289.62	5950.84
289.57	7124.2
289.52	7595.93
289.47	8603.52
289.42	9973.42
289.37	11398.9
289.32	12807.8
289.27	13928.8
289.22	15276.6
289.17	16909.1
289.12	18808.3
289.07	20291.7
289.02	22529.7
288.97	24535.9
288.92	26247.7
288.87	27399.8
288.82	28353.1
288.77	29660.2
288.72	31239.4
288.67	31865.8
288.62	32312.6
288.57	33393.4
288.52	33746.1
288.47	33484.8
288.42	32877.4
288.37	31914.5
288.32	30574.3
288.27	29368.3
288.22	28406.3
288.17	26679
288.12	24232.6
288.07	22451
288.02	20294.1
287.97	18658.6
287.92	16793.9
287.87	15330.8
287.82	13327.1
287.77	12084.5
287.72	10638.3
287.67	9097.54
287.62	8162.34
287.57	7021.07
287.52	6349.55
287.47	5519.84
287.42	4569.12
287.37	4079.31
287.32	3746.38
287.27	3455.17
287.22	3276.21
287.17	2853.73
287.12	2649.27
287.07	2463.42
287.02	2446.75
286.97	2329.77
286.92	2239.25
286.87	2135.6
286.82	2046.87
286.77	2227.85
286.72	2188.91
286.67	2080.9
286.62	2153.72
286.57	2146.16
286.52	2266.12
286.47	2360.92
286.42	2319.47
286.37	2273.9
286.32	2226.16
286.27	2383.81
286.22	2447.71
286.17	2467.69
286.12	2570.84
286.07	2467.21
286.02	2815.34
285.97	3028.75
285.92	3108.55
285.87	3215.87
285.82	3234.85
285.77	3431.66
285.72	3587.13
285.67	3752.07
285.62	3913.56
285.57	4164.73
285.52	4266.62
285.47	4373.76
285.42	4531.82
285.37	4576.92
285.32	4807.3
285.27	4667.24
285.22	4956.54
285.17	4890.24
285.12	4787.31
285.07	4913.96
285.02	4992.25
284.97	4672.84
284.92	4562.14
284.87	4404.14
284.82	4268.15
284.77	4272.17
284.72	4090.66
284.67	3866.6
284.62	3455.77
284.57	3273.22
284.52	2898.11
284.47	2873.14
284.42	2640.21
284.37	2283.98
284.32	2188.5
284.27	2042.75
284.22	1798.72
284.17	1678.67
284.12	1454.81
284.07	1351.59
284.02	1195.09
283.97	1161.69
283.92	937.615
283.87	865.586
283.82	881.823
283.77	843.697
283.72	679.372
283.67	665.036
283.62	644.458
283.57	529.852
283.52	459.974
283.47	558.563
283.42	564.716
283.37	512.485
283.32	449.92
283.27	455.022
283.22	465.396
283.17	452.091
283.12	437.105
283.07	493.858
283.02	489.136
282.97	456.222
282.92	447.769
282.87	446.118
282.82	399.31
282.77	457.433
282.72	421.068
282.67	451.771
282.62	378.071
282.57	426.531
282.52	390.396
282.47	365.906
282.42	427.041
282.37	307.883
282.32	319.168
282.27	340.666
282.22	354.632
282.17	466.697
282.12	451.02
282.07	367.387
282.02	341.507
281.97	384.714
281.92	375.62
281.87	300.76
281.82	384.264
281.77	406.673
281.72	380.662
281.67	343.277
281.62	365.186
281.57	382.683
281.52	344.408
281.47	354.482
281.42	396.309
281.37	383.463
281.32	396.639
281.27	402.941
281.22	373.119
281.17	400.34
281.12	346.028
281.07	441.727
281.02	406.052
280.97	348.099
280.92	400.79
280.87	420.838
280.82	369.068
280.77	386.144
280.72	390.886
280.67	404.072
280.62	357.283
280.57	370.018
280.52	390.836
280.47	331.453
280.42	352.661
280.37	399.59
280.32	433.313
280.27	444.178
280.22	450.58
280.17	333.433
280.12	310.154
280.07	391.617
280.02	449.2
279.97	394.648
279.92	376.791
279.87	345.958
279.82	392.657
279.77	345.708
279.72	367.147
279.67	351.601
279.62	443.337
279.57	378.671
279.52	340.966
279.47	390.776
279.42	372.949
279.37	377.121
279.32	326.411
279.27	325.52
279.22	379.292
279.17	363.265
279.12	368.097
