413.02	6910.71
412.97	6916.79
412.92	6960.27
412.87	7005.47
412.82	6768.97
412.77	7044.05
412.72	6945.6
412.67	6837.47
412.62	6839.85
412.57	6817.14
412.52	6903.84
412.47	6944.26
412.42	6974.12
412.37	6888.15
412.32	7037.76
412.27	6998.35
412.22	7129.45
412.17	6872.09
412.12	6660.56
412.07	6656.91
412.02	6598.35
411.97	6798.54
411.92	6987.48
411.87	6918.23
411.82	6555.24
411.77	6566.64
411.72	6621.1
411.67	6954.11
411.62	6754.44
411.57	6721.2
411.52	6580.28
411.47	6720.19
411.42	6750.38
411.37	6477.4
411.32	6540.73
411.27	6374.51
411.22	6251.75
411.17	6531.53
411.12	6603.46
411.07	6325.74
411.02	6429.46
410.97	6503.75
410.92	6541.49
410.87	6625.64
410.82	6086.3
410.77	6244.3
410.72	6338.41
410.67	6303.96
410.62	6606.96
410.57	6209.64
410.52	6346.88
410.47	6226.81
410.42	6356
410.37	6251.67
410.32	6256.48
410.27	6100.59
410.22	6126.07
410.17	6318.8
410.12	6262.14
410.07	6299.42
410.02	6243.25
409.97	6216.32
409.92	6239.11
409.87	6319.66
409.82	6351.05
409.77	6482.35
409.72	6250.14
409.67	6158.47
409.62	5971.01
409.57	6308.19
409.52	6437.3
409.47	6166.79
409.42	6088.36
409.37	6295.46
409.32	6222.51
409.27	6067.28
409.22	6113.01
409.17	6242.51
409.12	6167.38
409.07	6192.2
409.02	6210.73
408.97	6211.98
408.92	6127.17
408.87	6281
408.82	6182.22
408.77	6270.41
408.72	5963.97
408.67	6160.74
408.62	6192.08
408.57	6231.46
408.52	6210.08
408.47	6469
408.42	6313.1
408.37	6352.76
408.32	6488.16
408.27	6318.41
408.22	6169.34
408.17	6490.93
408.12	6454.75
408.07	6797.99
408.02	6997.27
407.97	6552.06
407.92	6396.17
407.87	6355.89
407.82	6691.91
407.77	6683.24
407.72	6627.17
407.67	6974.92
407.62	6775.11
407.57	6608.22
407.52	6633.99
407.47	6785.58
407.42	6871.01
407.37	6851.22
407.32	6751.93
407.27	6700.3
407.22	6924.13
407.17	6914.23
407.12	6838.92
407.07	6603.48
407.02	6891.93
406.97	6928.3
406.92	6811.26
406.87	6957.67
406.82	6979.33
406.77	6844.36
406.72	7079.04
406.67	6754.26
406.62	6554.2
406.57	6930.28
406.52	7177.93
406.47	7057.95
406.42	6930.84
